City,Address,Floor,Bathroom,Bedroom,Land,Road,Price,Face
Kathmandu,Hattigaunda,3,5,5,1369,13,39500000,West
Kathmandu,Hattigaunda,3.5,4,4,1369,13,36800000,West
Kathmandu,Hattigaunda,3.5,4,5,1369,13,35000000,West
Kathmandu,Hattigaunda,3,4,8,2053.5,13,58000000,West
Kathmandu,Hattigaunda,2.5,3,5,1197.875,13,31500000,West
Kathmandu,Hattigaunda,2.5,5,7,1711.25,13,35000000,West
Kathmandu,Hattigaunda,2.5,4,6,3114.475,13,53000000,West
Kathmandu,Hattigaunda,2.5,3,8,2053.5,13,58000000,West
Kathmandu,Hattigaunda,2.5,4,5,2395.75,13,50000000,West
Kathmandu,Hattigaunda,3,5,5,1369,13,42500000,West
Kathmandu,Hattigaunda,3,4,5,3080.25,13,35000000,West
Kathmandu,Hattigaunda,3,3,4,1540.12,13,27500000,West
Kathmandu,Hattigaunda,3,3,5,1026.75,13,26500000,West
Kathmandu,Hattigaunda,3,4,4,1060.975,13,27000000,West
Kathmandu,Hattigaunda,3,3,6,1112.31,13,22000000,West
Kathmandu,Hattigaunda,3,4,8,1112.3125,13,17500000,West
Kathmandu,Hattigaunda,2.5,3,6,1095.2,13,27500000,West
Kathmandu,Hattisar,3,3,3,1711.25,20,50000000,South
Kathmandu,Hepali,3,5,5,941.1875,13,25000000,West
Kathmandu,Hepali,3,3,4,2909.125,13,75000000,West
Kathmandu,Hepali,3,3,5,1882.375,13,52000000,West
Kathmandu,Hepali,2.5,4,5,1882.375,13,53000000,West
Kathmandu,Hepali,2.5,3,3,1882.375,13,52000000,West
Kathmandu,Hepali,2.5,5,4,1026.75,20,26000000,North
Kathmandu,Hepali,2.5,5,4,1369,13,33500000,North East
Kathmandu,Hepali,2,1,6,1754.03,14,37500000,North East
Kathmandu,Hepali,2.5,4,4,2121.95,16,38000000,South East
Kathmandu,Hepali,2.5,4,4,1711.25,16,43000000,South East
Kathmandu,Hepali,3,3,3,1437.45,20,45000000,South West
Kathmandu,Hepali,3,6,6,1471.675,13,46500000,West
Kathmandu,Hepali,2.5,5,5,1779.7,15,55000000,North East
Lalitpur,Imadol,3,3,5,1026.75,13,21500000,West
Lalitpur,Imadol,3,4,4,1369,13,32500000,West
Lalitpur,Imadol,3,3,7,1112.31,13,29000000,West
Lalitpur,Imadol,3,3,5,1095.2,13,25000000,West
Lalitpur,Imadol,3,3,3,1026.75,13,20000000,West
Lalitpur,Imadol,3,4,3,1882.37,13,55000000,West
Lalitpur,Imadol,3,3,7,1369,13,28100000,West
Lalitpur,Imadol,3,4,5,1369,13,26500000,West
Lalitpur,Imadol,3,4,6,1369,13,36500000,West
Lalitpur,Imadol,3,4,4,1026.75,13,31500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,23000000,West
Lalitpur,Imadol,3,4,5,1026.75,13,28500000,West
Lalitpur,Imadol,2.5,5,6,1369,13,29000000,West
Lalitpur,Imadol,2.5,4,6,1369,13,34000000,West
Lalitpur,Imadol,2.5,4,5,1369,13,31000000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,24000000,West
Lalitpur,Imadol,2.5,4,5,1369,13,31000000,West
Lalitpur,Imadol,2.5,4,5,1369,13,29500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,32500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,24500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,29000000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,28000000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,27500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,24500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,23500000,West
Lalitpur,Imadol,2.5,4,6,1026.75,13,31000000,West
Lalitpur,Imadol,2.5,4,5,2053.5,13,80000000,West
Lalitpur,Imadol,2.5,5,7,1369,13,30000000,West
Lalitpur,Imadol,3,3,5,1112.31,13,23000000,West
Lalitpur,Imadol,3,3,5,1060.975,13,21500000,West
Lalitpur,Imadol,3,3,5,941.1875,13,19000000,West
Lalitpur,Imadol,3,3,6,855.625,13,19000000,West
Lalitpur,Imadol,3,5,5,2395.75,13,67500000,West
Lalitpur,Imadol,3,4,6,1026.75,13,21500000,West
Lalitpur,Imadol,2.5,3,6,1369,13,22500000,West
Lalitpur,Imadol,2.5,4,5,1369,13,26000000,West
Lalitpur,Imadol,2.5,4,7,2053.5,13,47500000,West
Lalitpur,Imadol,3,4,4,1240.65,13,29500000,West
Lalitpur,Imadol,3,4,4,1197.87,13,27000000,West
Lalitpur,Imadol,3,2,4,1133.7,13,25000000,West
Lalitpur,Imadol,3,4,4,941.1875,13,19000000,West
Lalitpur,Imadol,3,4,4,1026.75,13,24000000,West
Lalitpur,Imadol,3,4,5,1197.875,13,27500000,West
Lalitpur,Imadol,3,4,4,1026.75,13,24000000,West
Lalitpur,Imadol,3,2,6,855.625,13,17000000,West
Lalitpur,Imadol,3,4,5,1026.75,13,24500000,West
Lalitpur,Imadol,3,4,7,1700,13,27000000,West
Lalitpur,Imadol,3,4,6,1197.875,13,27000000,West
Lalitpur,Imadol,3,4,3,1369,13,28000000,West
Lalitpur,Imadol,2.5,4,7,1197.875,13,34000000,West
Lalitpur,Imadol,2.5,3,5,1711.25,13,27000000,West
Lalitpur,Imadol,3,4,5,1369,13,35500000,West
Lalitpur,Imadol,2.5,3,5,787.175,13,26500000,West
Lalitpur,Imadol,3,5,5,1095.2,13,22000000,West
Lalitpur,Imadol,3,4,6,941.18,13,21500000,West
Lalitpur,Imadol,3,4,7,1112.31,13,28000000,West
Lalitpur,Imadol,3,3,5,1129.425,13,31500000,West
Lalitpur,Imadol,3,4,4,1129.425,13,23500000,West
Lalitpur,Imadol,3,4,4,1026.75,13,18000000,West
Lalitpur,Imadol,3,2,6,1026.75,13,25000000,West
Lalitpur,Imadol,3,3,4,1197.875,13,24000000,West
Lalitpur,Imadol,3,3,5,1240.65,13,29500000,West
Lalitpur,Imadol,3,5,8,1347.6,13,37500000,West
Lalitpur,Imadol,3,3,4,919.79,13,22000000,West
Lalitpur,Imadol,3,3,7,1369,13,30000000,West
Lalitpur,Imadol,3,4,6,1403.225,13,36500000,West
Lalitpur,Imadol,3,4,5,1197.875,13,28000000,West
Lalitpur,Imadol,3,4,4,1197.875,13,27500000,West
Lalitpur,Imadol,3,4,5,1197.875,13,27500000,West
Lalitpur,Imadol,3,4,9,1219.26,13,26000000,West
Lalitpur,Imadol,3,3,6,1347.6,13,35000000,West
Lalitpur,Imadol,3,4,5,1369,13,19500000,West
Lalitpur,Imadol,3,4,4,1369,13,43000000,West
Lalitpur,Imadol,3,4,6,1369,13,35000000,West
Lalitpur,Imadol,3,4,6,1369,13,35000000,West
Lalitpur,Imadol,3,5,8,1540.125,13,39500000,West
Lalitpur,Imadol,3,3,5,1026.75,13,27000000,West
Lalitpur,Imadol,3,3,8,1026.75,13,25000000,West
Lalitpur,Imadol,3,3,4,1048.14,13,25000000,West
Lalitpur,Imadol,3,4,4,1026.75,13,26500000,West
Lalitpur,Imadol,3,3,5,1026.75,13,20000000,West
Lalitpur,Imadol,3,3,4,1026.75,13,19900000,West
Lalitpur,Imadol,3,3,4,787.175,13,21500000,West
Lalitpur,Imadol,3,3,9,855.62,13,22500000,West
Lalitpur,Imadol,3,2,5,855.625,13,20000000,West
Lalitpur,Imadol,3,3,5,941.1875,13,25000000,West
Lalitpur,Imadol,3,4,5,983.96,13,22500000,West
Lalitpur,Imadol,3,5,4,1026.75,13,23500000,West
Lalitpur,Imadol,3,5,5,1026.75,13,28000000,West
Lalitpur,Imadol,3,3,4,855.625,13,16000000,West
Lalitpur,Imadol,3,3,3,1155.09,13,23500000,West
Lalitpur,Imadol,3,3,3,1155.09,13,25000000,West
Lalitpur,Imadol,3,2,7,1197.87,13,28000000,West
Lalitpur,Imadol,3,3,4,1197.87,13,25000000,West
Lalitpur,Imadol,3,3,7,1197.87,13,27000000,West
Lalitpur,Imadol,3,4,6,1197.87,13,28500000,West
Lalitpur,Imadol,3,3,5,1197.875,13,27000000,West
Lalitpur,Imadol,3,3,4,1197.875,13,26000000,West
Lalitpur,Imadol,3,4,6,1112.3125,13,23000000,West
Lalitpur,Imadol,3,5,4,1069.53,13,23500000,West
Lalitpur,Imadol,3,4,4,1069.53,13,23500000,West
Lalitpur,Imadol,3,4,4,1095.2,13,26500000,West
Lalitpur,Imadol,3,3,2,1112.31,13,26000000,West
Lalitpur,Imadol,3,4,4,1060.975,13,21000000,West
Lalitpur,Imadol,3,5,9,1026.75,13,28000000,West
Lalitpur,Imadol,3,3,4,1197.87,13,29500000,West
Lalitpur,Imadol,3,3,4,1026.75,13,28500000,West
Lalitpur,Imadol,3,3,4,1026.75,13,26500000,West
Lalitpur,Imadol,3,3,4,1060.975,13,24000000,West
Lalitpur,Imadol,3,4,6,1488.7875,13,33500000,West
Lalitpur,Imadol,3,4,9,1540.12,13,39000000,West
Lalitpur,Imadol,3,4,4,1711.25,13,41000000,West
Lalitpur,Imadol,2.5,4,5,1155.09,13,27000000,West
Lalitpur,Imadol,2.5,4,7,1090.92,13,28500000,West
Lalitpur,Imadol,2.5,3,6,1283.43,13,31000000,West
Lalitpur,Imadol,2.5,3,6,1326.21,13,34000000,West
Lalitpur,Imadol,2.5,5,7,1369,13,31500000,West
Lalitpur,Imadol,2.5,3,4,1026.75,13,29500000,West
Lalitpur,Imadol,2.5,2,5,834.23,13,22000000,West
Lalitpur,Imadol,2.5,4,5,1060.975,13,25000000,West
Lalitpur,Imadol,2.5,4,8,1369,13,36500000,West
Lalitpur,Imadol,2.5,3,6,1497.34,13,27000000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,25000000,West
Lalitpur,Imadol,2.5,5,5,1026.75,13,27000000,West
Lalitpur,Imadol,3,4,5,1283.43,13,32500000,West
Lalitpur,Imadol,3,4,5,1283.43,13,32500000,West
Lalitpur,Imadol,2.5,4,5,1369,13,42500000,West
Lalitpur,Imadol,2.5,5,6,1711.25,13,38500000,West
Lalitpur,Imadol,3,3,5,1005.35,13,18500000,West
Lalitpur,Imadol,3,3,4,1026.75,13,24000000,West
Lalitpur,Imadol,3,4,5,1026.75,13,27000000,West
Lalitpur,Imadol,3,4,5,898.4,13,28000000,West
Lalitpur,Imadol,3,4,5,941.18,13,25500000,West
Lalitpur,Imadol,3,3,6,941.18,13,21500000,West
Lalitpur,Imadol,3,4,5,2053.5,13,36000000,West
Lalitpur,Imadol,3,3,4,2053.5,13,36000000,West
Lalitpur,Imadol,3,4,5,1283.43,13,24000000,West
Lalitpur,Imadol,3,3,5,1283.43,13,27000000,West
Lalitpur,Imadol,3,4,6,1326.21,13,32500000,West
Lalitpur,Imadol,3,4,6,1155.09,13,28500000,West
Lalitpur,Imadol,3,5,6,1197.87,13,33000000,West
Lalitpur,Imadol,3,4,5,1197.87,13,27500000,West
Lalitpur,Imadol,3,4,5,1197.87,13,30000000,West
Lalitpur,Imadol,3,4,5,1197.87,13,31000000,West
Lalitpur,Imadol,3,4,8,1433.17,13,32500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,25500000,West
Lalitpur,Imadol,3,4,4,1026.75,13,25000000,West
Lalitpur,Imadol,3,4,4,1026.75,13,25500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,25000000,West
Lalitpur,Imadol,3,4,4,1026.75,13,27500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,24500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,22500000,West
Lalitpur,Imadol,3,5,5,1026.75,13,23500000,West
Lalitpur,Imadol,3,4,5,1026.75,13,26000000,West
Lalitpur,Imadol,3,4,5,1112.31,13,25500000,West
Lalitpur,Imadol,3,5,5,1112.31,13,26500000,West
Lalitpur,Imadol,3,4,5,1112.31,13,26500000,West
Lalitpur,Imadol,3,3,4,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,5,6,523,13,37500000,West
Lalitpur,Imadol,2.5,5,6,531,13,28000000,West
Lalitpur,Imadol,2.5,5,6,630,13,45000000,West
Lalitpur,Imadol,2.5,3,5,684.5,13,17500000,West
Lalitpur,Imadol,2.5,3,4,1369,13,39500000,West
Lalitpur,Imadol,2.5,3,4,1369,13,33000000,West
Lalitpur,Imadol,2.5,4,6,1369,13,36000000,West
Lalitpur,Imadol,2.5,4,6,1369,13,35000000,West
Lalitpur,Imadol,2.5,4,6,1369,13,27000000,West
Lalitpur,Imadol,2.5,4,5,1369,13,35000000,West
Lalitpur,Imadol,2.5,4,5,1369,13,35000000,West
Lalitpur,Imadol,2.5,4,6,1369,13,36000000,West
Lalitpur,Imadol,2.5,3,6,1369,13,38500000,West
Lalitpur,Imadol,2.5,3,4,1369,13,32500000,West
Lalitpur,Imadol,2.5,3,4,1369,13,32500000,West
Lalitpur,Imadol,2.5,4,6,1369,13,37000000,West
Lalitpur,Imadol,2.5,4,6,1711.25,13,45000000,West
Lalitpur,Imadol,2.5,5,6,1711.25,13,45000000,West
Lalitpur,Imadol,2.5,4,5,3013,13,24500000,West
Lalitpur,Imadol,2.5,3,4,3333,13,27000000,West
Lalitpur,Imadol,2.5,5,6,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,5,6,1026.75,13,27500000,West
Lalitpur,Imadol,2.5,3,6,1026.75,13,23000000,West
Lalitpur,Imadol,2.5,4,6,1026.75,13,27500000,West
Lalitpur,Imadol,2.5,4,6,1026.75,13,28000000,West
Lalitpur,Imadol,2.5,3,5,1026.75,13,21000000,West
Lalitpur,Imadol,2.5,3,5,1026.75,13,26000000,West
Lalitpur,Imadol,2.5,3,9,684.5,13,20000000,West
Lalitpur,Imadol,2.5,2,4,1026.75,13,16000000,West
Lalitpur,Imadol,2.5,2,4,1026.75,13,24500000,West
Lalitpur,Imadol,2.5,3,6,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,3,5,1026.75,13,23000000,West
Lalitpur,Imadol,2.5,3,5,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,3,6,1026.75,13,27500000,West
Lalitpur,Imadol,2.5,3,6,1026.75,13,22500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,4,6,1026.75,13,27500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,23500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,31500000,West
Lalitpur,Imadol,2.5,4,6,1026.75,13,24500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,28500000,West
Lalitpur,Imadol,2.5,5,6,1026.75,13,23500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,23500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,26500000,West
Lalitpur,Imadol,2.5,4,5,1026.75,13,26500000,West
Lalitpur,Imadol,2.5,5,7,1026.75,13,29500000,West
Lalitpur,Imadol,2.5,3,3,1711.25,13,28000000,West
Lalitpur,Imadol,2,2,2,1026.75,14,12900000,South
Lalitpur,Imadol,2,2,3,748.671875,18,13500000,West
Lalitpur,Imadol,3,3,5,1026.75,12,16000000,East
Lalitpur,Imadol,2.5,3,5,1026.75,12,16000000,East
Lalitpur,Imadol,3,4,4,1026.75,13,16000000,South East
Lalitpur,Imadol,2.5,4,5,1026.75,10,17000000,East
Lalitpur,Imadol,2.5,3,8,1026.75,13,17000000,South
Lalitpur,Imadol,2.5,3,4,1155.09375,13,17000000,South
Lalitpur,Imadol,2.5,3,3,752.95,13,17000000,East
Kathmandu,Imadol,2.5,3,6,1026.75,13,17000000,North West
Lalitpur,Imadol,2.5,3,6,1069.53125,13,17200000,East
Lalitpur,Imadol,2.5,3,5,1069.53125,13,17500000,South East
Lalitpur,Imadol,3,3,5,1026.75,13,17500000,South
Lalitpur,Imadol,2.5,3,5,1048.14,14,17500000,South
Kathmandu,Imadol,2.5,3,6,1026.75,13,18000000,North East
Lalitpur,Imadol,2.5,2,5,1197.875,13,18500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,18500000,North
Lalitpur,Imadol,2.5,3,4,1026.75,13,18500000,North
Lalitpur,Imadol,2.5,4,4,1026.75,13,18500000,West
Lalitpur,Imadol,2.5,3,4,1026.75,13,18500000,South
Lalitpur,Imadol,3,3,4,1090.921875,10,19000000,South East
Lalitpur,Imadol,2.5,2,4,752.95,10,19000000,South
Lalitpur,Imadol,2.5,3,4,1197.875,13,19000000,North West
Lalitpur,Imadol,2.5,3,4,1026.75,13,19000000,South
Lalitpur,Imadol,2.5,3,4,1090.92,14,19000000,East
Lalitpur,Imadol,3,5,4,1048.140625,20,19200000,East
Lalitpur,Imadol,2.5,3,6,1112.3125,12,19500000,South
Lalitpur,Imadol,2.5,4,5,1026.75,12,19500000,East
Lalitpur,Imadol,2.5,3,4,787.175,13,19500000,East
Lalitpur,Imadol,2.5,3,5,1197.875,13,19500000,East
Lalitpur,Imadol,2.5,4,5,1369,13,19500000,South
Lalitpur,Imadol,3,3,5,1197.875,13,19500000,North
Lalitpur,Imadol,2.5,5,5,900,13,19500000,East
Lalitpur,Imadol,2.5,3,5,1200,16,19500000,West
Lalitpur,Imadol,2.5,3,5,1112.3125,20,19500000,East
Lalitpur,Imadol,3,3,5,1026.75,20,19500000,North East
Lalitpur,Imadol,2.5,3,4,1197.875,20,19500000,North East
Lalitpur,Imadol,2.5,3,4,941.1875,20,19500000,East
Lalitpur,Imadol,2.5,4,4,1090.92,10,19700000,South East
Lalitpur,Imadol,3,4,4,1454.5625,13,19700000,South
Lalitpur,Imadol,2,2,4,1026.75,13,19900000,South
Lalitpur,Imadol,3.5,3,7,1411.78125,12,20000000,West
Lalitpur,Imadol,3,2,6,1095.2,12,20000000,East
Lalitpur,Imadol,2.5,3,6,1197.875,13,20000000,North
Lalitpur,Imadol,2.5,3,4,1026.75,13,20000000,East
Lalitpur,Imadol,2.5,4,4,1026.75,13,20000000,North
Lalitpur,Imadol,2.5,4,4,752.95,13,20500000,North
Lalitpur,Imadol,3,4,4,1112.3125,13,20500000,North
Lalitpur,Imadol,3,3,4,855.625,13,20500000,North East
Lalitpur,Imadol,2.5,3,6,855.625,13,20600000,West
Lalitpur,Imadol,2.5,4,5,1026.75,12,21000000,West
Lalitpur,Imadol,3,4,4,1026.75,13,21000000,North
Lalitpur,Imadol,3,4,4,1197.84,13,21000000,East
Lalitpur,Imadol,2.5,3,4,1197.875,13,21000000,East
Lalitpur,Imadol,2.5,5,4,1369,20,21000000,South West
Lalitpur,Imadol,2.5,4,4,1197.875,13,21400000,North East
Lalitpur,Imadol,2.5,4,7,1026.75,10,21500000,South
Lalitpur,Imadol,2.5,4,6,1129.425,12,21500000,North
Lalitpur,Imadol,3,3,3,787.175,13,21500000,East
Lalitpur,Imadol,2.5,3,4,1060.975,13,21500000,South
Lalitpur,Imadol,3,4,4,1026.75,13,21500000,East
Lalitpur,Imadol,3,3,4,1026.75,13,21500000,East
Lalitpur,Imadol,2.5,3,5,1112.3125,20,21500000,East
Lalitpur,Imadol,2.5,4,4,1060.975,13,21800000,East
Lalitpur,Imadol,2.5,3,5,1369,10,22000000,North West
Lalitpur,Imadol,3.5,4,7,1540.125,13,22000000,South
Lalitpur,Imadol,2.5,5,5,1133.703125,13,22000000,East
Lalitpur,Imadol,2.5,3,4,1048.14,13,22000000,East
Lalitpur,Imadol,2.5,4,4,1112.31,16,22000000,North East
Lalitpur,Imadol,2.5,3,5,1197.875,20,22000000,East
Lalitpur,Imadol,3,4,4,1197.875,13,22500000,East
Lalitpur,Imadol,3,4,4,1197.875,13,22500000,South
Lalitpur,Imadol,2.5,4,4,1026.75,13,22500000,West
Lalitpur,Imadol,2.5,3,6,1197.875,16,22500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,12,23000000,East
Lalitpur,Imadol,2.5,4,4,1026.75,13,23000000,West
Lalitpur,Imadol,2.5,3,6,1582.9,14,23000000,North
Lalitpur,Imadol,3,4,6,1026.75,10,23500000,North
Lalitpur,Imadol,2.5,3,5,1026.75,13,23500000,East
Lalitpur,Imadol,2.5,4,3,1060.975,13,23500000,North
Lalitpur,Imadol,2.5,5,4,1060.975,13,23500000,North
Lalitpur,Imadol,3,4,6,1369,13,23500000,West
Lalitpur,Imadol,2.5,4,4,1026.75,13,23500000,East
Lalitpur,Imadol,3,4,4,1026.75,13,23500000,North
Lalitpur,Imadol,2.5,4,4,1197.875,13,23500000,South
Lalitpur,Imadol,3,3,5,1026.75,13,23500000,East
Lalitpur,Imadol,2.5,4,4,1026.75,13,23500000,South
Lalitpur,Imadol,2.5,4,4,1026.75,13,23500000,East
Lalitpur,Imadol,2.5,4,5,1026.75,13,23500000,East
Lalitpur,Imadol,2.5,3,4,1026.75,13,23500000,East
Lalitpur,Imadol,2.5,4,6,1095.2,16,23500000,East
Lalitpur,Imadol,2.5,4,4,1283.43,20,23500000,South
Lalitpur,Imadol,2.5,4,4,1026.75,13,23500000,South
Lalitpur,Imadol,3,4,4,1060.975,13,24000000,East
Lalitpur,Imadol,2.5,3,4,1095.2,13,24000000,East
Lalitpur,Imadol,2.5,3,4,1026.75,13,24000000,East
Lalitpur,Imadol,2.5,3,4,1112.31,13,24000000,East
Lalitpur,Imadol,2.5,3,4,1048.14,13,24000000,East
Lalitpur,Imadol,2.5,4,5,1026.75,16,24000000,North
Lalitpur,Imadol,2.5,4,4,1047.285,16,24000000,West
Lalitpur,Imadol,2.5,4,4,1369,18,24000000,East
Lalitpur,Imadol,3,3,4,1048.140625,20,24000000,West
Lalitpur,Imadol,3,4,4,1197.875,13,24500000,East
Lalitpur,Imadol,3,5,4,1048.14,13,24500000,East
Lalitpur,Imadol,3,3,6,1369,13,24900000,South East
Lalitpur,Imadol,3.5,3,6,898.44,10,25000000,East
Lalitpur,Imadol,2.5,3,2,1112.31,12,25000000,East
Lalitpur,Imadol,2.5,4,5,1129.425,13,25000000,South West
Lalitpur,Imadol,2.5,3,5,1197.875,13,25000000,South West
Lalitpur,Imadol,3.5,4,5,1112.3125,13,25000000,East
Lalitpur,Imadol,2.5,4,7,1112.31,13,25000000,North
Lalitpur,Imadol,2.5,3,4,1069.53,13,25000000,South East
Lalitpur,Imadol,2.5,4,4,1369,13,25000000,North East
Lalitpur,Imadol,2.5,3,2,1060.975,14,25000000,South East
Kathmandu,Imadol,2.5,4,4,1090.92,16,25000000,South
Lalitpur,Imadol,2.5,3,5,1197.875,20,25000000,West
Lalitpur,Imadol,3,3,5,1200,20,25000000,East
Lalitpur,Imadol,2.5,4,4,1026.75,13,25500000,West
Lalitpur,Imadol,2.5,3,6,1026.75,13,25500000,North
Lalitpur,Imadol,3,4,4,1112.3125,13,25500000,North East
Lalitpur,Imadol,2.5,3,5,1129.425,13,26000000,North East
Lalitpur,Imadol,2,5,4,1060.975,13,26000000,North
Lalitpur,Imadol,2.5,3,3,1026.75,13,26000000,East
Lalitpur,Imadol,3,3,6,1026.75,13,26000000,East
Lalitpur,Imadol,3,4,4,1197.875,13,26000000,East
Lalitpur,Imadol,3,3,6,1026.75,13,26000000,East
Lalitpur,Imadol,2.5,4,4,1095.2,11,26500000,North West
Lalitpur,Imadol,2.5,4,5,1095.2,13,26500000,North
Lalitpur,Imadol,3.5,5,5,1026.75,13,26500000,North
Lalitpur,Imadol,3,3,4,1197.875,13,26500000,East
Lalitpur,Imadol,3,4,5,1112.3125,13,26500000,North
Lalitpur,Imadol,3,3,5,1026.75,13,26500000,West
Lalitpur,Imadol,2.5,3,4,1060.975,20,26500000,South
Lalitpur,Imadol,3,3,4,1197.875,20,26500000,South
Lalitpur,Imadol,2.5,4,4,1060.975,20,26500000,South
Lalitpur,Imadol,3,3,2,1347.609375,13,27000000,North East
Lalitpur,Imadol,3,4,5,1112.3125,13,27000000,South
Lalitpur,Imadol,2.5,4,6,1197.87,13,27000000,North East
Lalitpur,Imadol,2.5,3,5,1095.2,14,27000000,South West
Lalitpur,Imadol,2.5,4,5,1095.2,20,27000000,West
Lalitpur,Imadol,3,3,5,1026.75,13,27500000,South East
Lalitpur,Imadol,2.5,4,4,1095.2,13,27500000,East
Lalitpur,Imadol,2.5,4,5,1095.2,20,27500000,West
Lalitpur,Imadol,2.5,3,5,1060.975,20,27500000,East
Lalitpur,Imadol,3.5,3,5,1026.75,20,27500000,West
Lalitpur,Imadol,2.5,5,7,1060.975,20,27500000,South
Lalitpur,Imadol,3,3,7,1197.875,18,28000000,North East
Lalitpur,Imadol,3,5,6,1219.265625,12,28500000,East
Lalitpur,Imadol,2.5,4,4,1129.425,13,28500000,North West
Lalitpur,Imadol,3,4,9,1197.875,13,28500000,South
Lalitpur,Imadol,3,4,4,1197.875,13,28500000,North West
Lalitpur,Imadol,2.5,3,6,1197.87,13,28500000,South
Lalitpur,Imadol,2.5,4,7,1095.2,20,28500000,North East
Lalitpur,Imadol,2.5,3,6,1026.75,20,28500000,East
Lalitpur,Imadol,2.5,4,5,1197.875,13,28700000,East
Lalitpur,Imadol,2.5,4,5,1369,13,29000000,North
Lalitpur,Imadol,2.5,3,8,1095.2,13,29500000,North
Lalitpur,Imadol,3,4,6,1369,13,29500000,South East
Lalitpur,Imadol,2.5,4,6,1813.925,16,29500000,East
Kathmandu,Imadol,2.5,3,5,1197.87,13,29500000,East
Lalitpur,Imadol,3,3,6,1882.375,12,31000000,East
Lalitpur,Imadol,2.5,4,6,1690.715,12,31500000,North
Lalitpur,Imadol,2.5,4,6,1240.65625,13,31500000,East
Lalitpur,Imadol,2.5,4,4,1060.975,13,31500000,West
Lalitpur,Imadol,3,4,4,1197.875,13,31500000,North
Lalitpur,Imadol,3,5,6,1796.8125,13,32500000,South East
Lalitpur,Imadol,2.5,4,5,1369,13,32500000,North
Lalitpur,Imadol,2.5,4,5,1095.2,13,33000000,West
Lalitpur,Imadol,2.5,4,6,1095.2,20.5,33000000,South West
Lalitpur,Imadol,2.5,2,4,1369,13,34000000,South
Lalitpur,Imadol,3,4,6,1197.875,13,34000000,East
Lalitpur,Imadol,2.5,4,5,1403.225,13,34500000,North
Lalitpur,Imadol,2.5,5,5,1369,13,35000000,West
Lalitpur,Imadol,2.5,2,6,2395.75,12.5,36000000,North East
Lalitpur,Imadol,3,1,4,1711.25,13,36000000,North
Lalitpur,Imadol,2.5,2,5,2395.75,20,36000000,North East
Lalitpur,Imadol,2.5,2,5,2395.75,20,36000000,North East
Lalitpur,Imadol,2.5,6,6,1711.25,13,37000000,South West
Lalitpur,Imadol,3,5,7,2053.5,18,38500000,East
Lalitpur,Imadol,3,5,7,1779.7,18,38500000,East
Lalitpur,Imadol,2.5,3,6,1163.65,16,39900000,North West
Lalitpur,Imadol,2.5,3,6,1437.45,13,40000000,South
Lalitpur,Imadol,2.5,4,4,1625.6875,20,41500000,East
Lalitpur,Imadol,2.5,4,6,1369,13,42500000,South
Lalitpur,Imadol,2.5,3,3,1369,14,42500000,South
Lalitpur,Imadol,2.5,4,4,1326.21,20,42500000,South East
Lalitpur,Imadol,2.5,4,4,2158,20,42500000,South East
Lalitpur,Imadol,2.5,4,4,1095.2,14,43000000,East
Lalitpur,Imadol,2.5,3,4,2395.75,16,45000000,South
Lalitpur,Imadol,2.5,4,4,1095.2,20,45000000,East
Bhaktapur,Itagau,2.5,5,7,2930.51,13,55000000,West
Kathmandu,Itakhel,2.5,3,6,1711.25,10,22000000,East
Kathmandu,Italitar,3,4,7,1711.25,13,29000000,West
Kathmandu,Italitar,3,5,5,2772.225,20,77500000,East
Kathmandu,Jadibuti,2.5,4,6,1411.78,10,18500000,West
