Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
24000000,Imadol,3,3,4,1197.875,13,Lalitpur,West
29500000,Imadol,3,3,5,1240.65,13,Lalitpur,West
37500000,Imadol,3,5,8,1347.6,13,Lalitpur,West
30000000,Imadol,3,3,7,1369,13,Lalitpur,West
36500000,Imadol,3,4,6,1403.225,13,Lalitpur,West
28000000,Imadol,3,4,5,1197.875,13,Lalitpur,West
27500000,Imadol,3,4,4,1197.875,13,Lalitpur,West
27500000,Imadol,3,4,5,1197.875,13,Lalitpur,West
26000000,Imadol,3,4,9,1219.26,13,Lalitpur,West
35000000,Imadol,3,3,6,1347.6,13,Lalitpur,West
19500000,Imadol,3,4,5,1369,13,Lalitpur,West
43000000,Imadol,3,4,4,1369,13,Lalitpur,West
35000000,Imadol,3,4,6,1369,13,Lalitpur,West
35000000,Imadol,3,4,6,1369,13,Lalitpur,West
39500000,Imadol,3,5,8,1540.125,13,Lalitpur,West
27000000,Imadol,3,3,5,1026.75,13,Lalitpur,West
25000000,Imadol,3,3,8,1026.75,13,Lalitpur,West
25000000,Imadol,3,3,4,1048.14,13,Lalitpur,West
26500000,Imadol,3,4,4,1026.75,13,Lalitpur,West
20000000,Imadol,3,3,5,1026.75,13,Lalitpur,West
19900000,Imadol,3,3,4,1026.75,13,Lalitpur,West
23500000,Imadol,3,5,4,1026.75,13,Lalitpur,West
28000000,Imadol,3,5,5,1026.75,13,Lalitpur,West
23500000,Imadol,3,3,3,1155.09,13,Lalitpur,West
25000000,Imadol,3,3,3,1155.09,13,Lalitpur,West
28000000,Imadol,3,2,7,1197.87,13,Lalitpur,West
25000000,Imadol,3,3,4,1197.87,13,Lalitpur,West
27000000,Imadol,3,3,7,1197.87,13,Lalitpur,West
28500000,Imadol,3,4,6,1197.87,13,Lalitpur,West
27000000,Imadol,3,3,5,1197.875,13,Lalitpur,West
26000000,Imadol,3,3,4,1197.875,13,Lalitpur,West
23000000,Imadol,3,4,6,1112.3125,13,Lalitpur,West
23500000,Imadol,3,5,4,1069.53,13,Lalitpur,West
23500000,Imadol,3,4,4,1069.53,13,Lalitpur,West
26500000,Imadol,3,4,4,1095.2,13,Lalitpur,West
26000000,Imadol,3,3,2,1112.31,13,Lalitpur,West
21000000,Imadol,3,4,4,1060.975,13,Lalitpur,West
28000000,Imadol,3,5,9,1026.75,13,Lalitpur,West
29500000,Imadol,3,3,4,1197.87,13,Lalitpur,West
28500000,Imadol,3,3,4,1026.75,13,Lalitpur,West
26500000,Imadol,3,3,4,1026.75,13,Lalitpur,West
24000000,Imadol,3,3,4,1060.975,13,Lalitpur,West
33500000,Imadol,3,4,6,1488.7875,13,Lalitpur,West
39000000,Imadol,3,4,9,1540.12,13,Lalitpur,West
41000000,Imadol,3,4,4,1711.25,13,Lalitpur,West
27000000,Imadol,2.5,4,5,1155.09,13,Lalitpur,West
28500000,Imadol,2.5,4,7,1090.92,13,Lalitpur,West
31000000,Imadol,2.5,3,6,1283.43,13,Lalitpur,West
34000000,Imadol,2.5,3,6,1326.21,13,Lalitpur,West
31500000,Imadol,2.5,5,7,1369,13,Lalitpur,West
29500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,West
25000000,Imadol,2.5,4,5,1060.975,13,Lalitpur,West
36500000,Imadol,2.5,4,8,1369,13,Lalitpur,West
27000000,Imadol,2.5,3,6,1497.34,13,Lalitpur,West
25000000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
27000000,Imadol,2.5,5,5,1026.75,13,Lalitpur,West
32500000,Imadol,3,4,5,1283.43,13,Lalitpur,West
32500000,Imadol,3,4,5,1283.43,13,Lalitpur,West
42500000,Imadol,2.5,4,5,1369,13,Lalitpur,West
38500000,Imadol,2.5,5,6,1711.25,13,Lalitpur,West
24000000,Imadol,3,3,4,1026.75,13,Lalitpur,West
27000000,Imadol,3,4,5,1026.75,13,Lalitpur,West
36000000,Imadol,3,4,5,2053.5,13,Lalitpur,West
36000000,Imadol,3,3,4,2053.5,13,Lalitpur,West
24000000,Imadol,3,4,5,1283.43,13,Lalitpur,West
27000000,Imadol,3,3,5,1283.43,13,Lalitpur,West
32500000,Imadol,3,4,6,1326.21,13,Lalitpur,West
28500000,Imadol,3,4,6,1155.09,13,Lalitpur,West
33000000,Imadol,3,5,6,1197.87,13,Lalitpur,West
27500000,Imadol,3,4,5,1197.87,13,Lalitpur,West
30000000,Imadol,3,4,5,1197.87,13,Lalitpur,West
31000000,Imadol,3,4,5,1197.87,13,Lalitpur,West
32500000,Imadol,3,4,8,1433.17,13,Lalitpur,West
25500000,Imadol,3,4,5,1026.75,13,Lalitpur,West
25000000,Imadol,3,4,4,1026.75,13,Lalitpur,West
25500000,Imadol,3,4,4,1026.75,13,Lalitpur,West
25000000,Imadol,3,4,5,1026.75,13,Lalitpur,West
27500000,Imadol,3,4,4,1026.75,13,Lalitpur,West
24500000,Imadol,3,4,5,1026.75,13,Lalitpur,West
22500000,Imadol,3,4,5,1026.75,13,Lalitpur,West
23500000,Imadol,3,5,5,1026.75,13,Lalitpur,West
26000000,Imadol,3,4,5,1026.75,13,Lalitpur,West
25500000,Imadol,3,4,5,1112.31,13,Lalitpur,West
26500000,Imadol,3,5,5,1112.31,13,Lalitpur,West
26500000,Imadol,3,4,5,1112.31,13,Lalitpur,West
25500000,Imadol,3,3,4,1026.75,13,Lalitpur,West
39500000,Imadol,2.5,3,4,1369,13,Lalitpur,West
33000000,Imadol,2.5,3,4,1369,13,Lalitpur,West
36000000,Imadol,2.5,4,6,1369,13,Lalitpur,West
35000000,Imadol,2.5,4,6,1369,13,Lalitpur,West
27000000,Imadol,2.5,4,6,1369,13,Lalitpur,West
35000000,Imadol,2.5,4,5,1369,13,Lalitpur,West
35000000,Imadol,2.5,4,5,1369,13,Lalitpur,West
36000000,Imadol,2.5,4,6,1369,13,Lalitpur,West
38500000,Imadol,2.5,3,6,1369,13,Lalitpur,West
32500000,Imadol,2.5,3,4,1369,13,Lalitpur,West
32500000,Imadol,2.5,3,4,1369,13,Lalitpur,West
37000000,Imadol,2.5,4,6,1369,13,Lalitpur,West
45000000,Imadol,2.5,4,6,1711.25,13,Lalitpur,West
45000000,Imadol,2.5,5,6,1711.25,13,Lalitpur,West
24500000,Imadol,2.5,4,5,3013,13,Lalitpur,West
27000000,Imadol,2.5,3,4,3333,13,Lalitpur,West
25500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West
27500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West
23000000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West
27500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West
28000000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West
21000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West
26000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West
16000000,Imadol,2.5,2,4,1026.75,13,Lalitpur,West
24500000,Imadol,2.5,2,4,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West
23000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West
27500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West
22500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
27500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
31500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
24500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
28500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
23500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
26500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
26500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West
29500000,Imadol,2.5,5,7,1026.75,13,Lalitpur,West
28000000,Imadol,2.5,3,3,1711.25,13,Lalitpur,West
12900000,Imadol,2,2,2,1026.75,14,Lalitpur,South
16000000,Imadol,3,3,5,1026.75,12,Lalitpur,East
16000000,Imadol,2.5,3,5,1026.75,12,Lalitpur,East
16000000,Imadol,3,4,4,1026.75,13,Lalitpur,South East
17000000,Imadol,2.5,4,5,1026.75,10,Lalitpur,East
17000000,Imadol,2.5,3,8,1026.75,13,Lalitpur,South
17000000,Imadol,2.5,3,4,1155.09375,13,Lalitpur,South
17000000,Imadol,2.5,3,6,1026.75,13,Kathmandu,North West
17200000,Imadol,2.5,3,6,1069.53125,13,Lalitpur,East
17500000,Imadol,2.5,3,5,1069.53125,13,Lalitpur,South East
17500000,Imadol,3,3,5,1026.75,13,Lalitpur,South
17500000,Imadol,2.5,3,5,1048.14,14,Lalitpur,South
18000000,Imadol,2.5,3,6,1026.75,13,Kathmandu,North East
18500000,Imadol,2.5,2,5,1197.875,13,Lalitpur,West
18500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,North
18500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,North
18500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
18500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,South
19000000,Imadol,3,3,4,1090.921875,10,Lalitpur,South East
19000000,Imadol,2.5,3,4,1197.875,13,Lalitpur,North West
19000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,South
19000000,Imadol,2.5,3,4,1090.92,14,Lalitpur,East
19200000,Imadol,3,5,4,1048.140625,20,Lalitpur,East
19500000,Imadol,2.5,3,6,1112.3125,12,Lalitpur,South
19500000,Imadol,2.5,4,5,1026.75,12,Lalitpur,East
19500000,Imadol,2.5,3,5,1197.875,13,Lalitpur,East
19500000,Imadol,2.5,4,5,1369,13,Lalitpur,South
19500000,Imadol,3,3,5,1197.875,13,Lalitpur,North
19500000,Imadol,2.5,3,5,1200,16,Lalitpur,West
19500000,Imadol,2.5,3,5,1112.3125,20,Lalitpur,East
19500000,Imadol,3,3,5,1026.75,20,Lalitpur,North East
19500000,Imadol,2.5,3,4,1197.875,20,Lalitpur,North East
19700000,Imadol,2.5,4,4,1090.92,10,Lalitpur,South East
19700000,Imadol,3,4,4,1454.5625,13,Lalitpur,South
19900000,Imadol,2,2,4,1026.75,13,Lalitpur,South
20000000,Imadol,3.5,3,7,1411.78125,12,Lalitpur,West
20000000,Imadol,3,2,6,1095.2,12,Lalitpur,East
20000000,Imadol,2.5,3,6,1197.875,13,Lalitpur,North
20000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East
20000000,Imadol,2.5,4,4,1026.75,13,Lalitpur,North
20500000,Imadol,3,4,4,1112.3125,13,Lalitpur,North
21000000,Imadol,2.5,4,5,1026.75,12,Lalitpur,West
21000000,Imadol,3,4,4,1026.75,13,Lalitpur,North
21000000,Imadol,3,4,4,1197.84,13,Lalitpur,East
21000000,Imadol,2.5,3,4,1197.875,13,Lalitpur,East
21000000,Imadol,2.5,5,4,1369,20,Lalitpur,South West
21400000,Imadol,2.5,4,4,1197.875,13,Lalitpur,North East
21500000,Imadol,2.5,4,7,1026.75,10,Lalitpur,South
21500000,Imadol,2.5,4,6,1129.425,12,Lalitpur,North
21500000,Imadol,2.5,3,4,1060.975,13,Lalitpur,South
21500000,Imadol,3,4,4,1026.75,13,Lalitpur,East
21500000,Imadol,3,3,4,1026.75,13,Lalitpur,East
21500000,Imadol,2.5,3,5,1112.3125,20,Lalitpur,East
21800000,Imadol,2.5,4,4,1060.975,13,Lalitpur,East
22000000,Imadol,2.5,3,5,1369,10,Lalitpur,North West
22000000,Imadol,3.5,4,7,1540.125,13,Lalitpur,South
22000000,Imadol,2.5,5,5,1133.703125,13,Lalitpur,East
22000000,Imadol,2.5,3,4,1048.14,13,Lalitpur,East
22000000,Imadol,2.5,4,4,1112.31,16,Lalitpur,North East
22000000,Imadol,2.5,3,5,1197.875,20,Lalitpur,East
22500000,Imadol,3,4,4,1197.875,13,Lalitpur,East
22500000,Imadol,3,4,4,1197.875,13,Lalitpur,South
22500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
22500000,Imadol,2.5,3,6,1197.875,16,Lalitpur,West
23000000,Imadol,2.5,4,4,1026.75,12,Lalitpur,East
23000000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
23000000,Imadol,2.5,3,6,1582.9,14,Lalitpur,North
23500000,Imadol,3,4,6,1026.75,10,Lalitpur,North
23500000,Imadol,2.5,3,5,1026.75,13,Lalitpur,East
23500000,Imadol,2.5,4,3,1060.975,13,Lalitpur,North
23500000,Imadol,2.5,5,4,1060.975,13,Lalitpur,North
23500000,Imadol,3,4,6,1369,13,Lalitpur,West
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,East
23500000,Imadol,3,4,4,1026.75,13,Lalitpur,North
23500000,Imadol,2.5,4,4,1197.875,13,Lalitpur,South
23500000,Imadol,3,3,5,1026.75,13,Lalitpur,East
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,South
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,East
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,East
23500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East
23500000,Imadol,2.5,4,6,1095.2,16,Lalitpur,East
23500000,Imadol,2.5,4,4,1283.43,20,Lalitpur,South
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,South
24000000,Imadol,3,4,4,1060.975,13,Lalitpur,East
24000000,Imadol,2.5,3,4,1095.2,13,Lalitpur,East
24000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East
24000000,Imadol,2.5,3,4,1112.31,13,Lalitpur,East
24000000,Imadol,2.5,3,4,1048.14,13,Lalitpur,East
24000000,Imadol,2.5,4,5,1026.75,16,Lalitpur,North
24000000,Imadol,2.5,4,4,1047.285,16,Lalitpur,West
24000000,Imadol,2.5,4,4,1369,18,Lalitpur,East
24000000,Imadol,3,3,4,1048.140625,20,Lalitpur,West
24500000,Imadol,3,4,4,1197.875,13,Lalitpur,East
24500000,Imadol,3,5,4,1048.14,13,Lalitpur,East
24900000,Imadol,3,3,6,1369,13,Lalitpur,South East
25000000,Imadol,2.5,3,2,1112.31,12,Lalitpur,East
25000000,Imadol,2.5,4,5,1129.425,13,Lalitpur,South West
25000000,Imadol,2.5,3,5,1197.875,13,Lalitpur,South West
25000000,Imadol,3.5,4,5,1112.3125,13,Lalitpur,East
25000000,Imadol,2.5,4,7,1112.31,13,Lalitpur,North
25000000,Imadol,2.5,3,4,1069.53,13,Lalitpur,South East
25000000,Imadol,2.5,4,4,1369,13,Lalitpur,North East
25000000,Imadol,2.5,3,2,1060.975,14,Lalitpur,South East
25000000,Imadol,2.5,4,4,1090.92,16,Kathmandu,South
25000000,Imadol,2.5,3,5,1197.875,20,Lalitpur,West
25000000,Imadol,3,3,5,1200,20,Lalitpur,East
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West
25500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,North
25500000,Imadol,3,4,4,1112.3125,13,Lalitpur,North East
26000000,Imadol,2.5,3,5,1129.425,13,Lalitpur,North East
26000000,Imadol,2,5,4,1060.975,13,Lalitpur,North
26000000,Imadol,2.5,3,3,1026.75,13,Lalitpur,East
26000000,Imadol,3,3,6,1026.75,13,Lalitpur,East
26000000,Imadol,3,4,4,1197.875,13,Lalitpur,East
26000000,Imadol,3,3,6,1026.75,13,Lalitpur,East
26500000,Imadol,2.5,4,4,1095.2,11,Lalitpur,North West
26500000,Imadol,2.5,4,5,1095.2,13,Lalitpur,North
26500000,Imadol,3.5,5,5,1026.75,13,Lalitpur,North
26500000,Imadol,3,3,4,1197.875,13,Lalitpur,East
26500000,Imadol,3,4,5,1112.3125,13,Lalitpur,North
26500000,Imadol,3,3,5,1026.75,13,Lalitpur,West
26500000,Imadol,2.5,3,4,1060.975,20,Lalitpur,South
26500000,Imadol,3,3,4,1197.875,20,Lalitpur,South
26500000,Imadol,2.5,4,4,1060.975,20,Lalitpur,South
27000000,Imadol,3,3,2,1347.609375,13,Lalitpur,North East
27000000,Imadol,3,4,5,1112.3125,13,Lalitpur,South
27000000,Imadol,2.5,4,6,1197.87,13,Lalitpur,North East
27000000,Imadol,2.5,3,5,1095.2,14,Lalitpur,South West
27000000,Imadol,2.5,4,5,1095.2,20,Lalitpur,West
27500000,Imadol,3,3,5,1026.75,13,Lalitpur,South East
27500000,Imadol,2.5,4,4,1095.2,13,Lalitpur,East
27500000,Imadol,2.5,4,5,1095.2,20,Lalitpur,West
27500000,Imadol,2.5,3,5,1060.975,20,Lalitpur,East
27500000,Imadol,3.5,3,5,1026.75,20,Lalitpur,West
27500000,Imadol,2.5,5,7,1060.975,20,Lalitpur,South
28000000,Imadol,3,3,7,1197.875,18,Lalitpur,North East
28500000,Imadol,3,5,6,1219.265625,12,Lalitpur,East
28500000,Imadol,2.5,4,4,1129.425,13,Lalitpur,North West
28500000,Imadol,3,4,9,1197.875,13,Lalitpur,South
28500000,Imadol,3,4,4,1197.875,13,Lalitpur,North West
28500000,Imadol,2.5,3,6,1197.87,13,Lalitpur,South
28500000,Imadol,2.5,4,7,1095.2,20,Lalitpur,North East
28500000,Imadol,2.5,3,6,1026.75,20,Lalitpur,East
28700000,Imadol,2.5,4,5,1197.875,13,Lalitpur,East
29000000,Imadol,2.5,4,5,1369,13,Lalitpur,North
29500000,Imadol,2.5,3,8,1095.2,13,Lalitpur,North
29500000,Imadol,3,4,6,1369,13,Lalitpur,South East
29500000,Imadol,2.5,4,6,1813.925,16,Lalitpur,East
29500000,Imadol,2.5,3,5,1197.87,13,Kathmandu,East
31000000,Imadol,3,3,6,1882.375,12,Lalitpur,East
31500000,Imadol,2.5,4,6,1690.715,12,Lalitpur,North
31500000,Imadol,2.5,4,6,1240.65625,13,Lalitpur,East
31500000,Imadol,2.5,4,4,1060.975,13,Lalitpur,West
31500000,Imadol,3,4,4,1197.875,13,Lalitpur,North
32500000,Imadol,3,5,6,1796.8125,13,Lalitpur,South East
32500000,Imadol,2.5,4,5,1369,13,Lalitpur,North
33000000,Imadol,2.5,4,5,1095.2,13,Lalitpur,West
33000000,Imadol,2.5,4,6,1095.2,20.5,Lalitpur,South West
34000000,Imadol,2.5,2,4,1369,13,Lalitpur,South
34000000,Imadol,3,4,6,1197.875,13,Lalitpur,East
34500000,Imadol,2.5,4,5,1403.225,13,Lalitpur,North
35000000,Imadol,2.5,5,5,1369,13,Lalitpur,West
36000000,Imadol,2.5,2,6,2395.75,12.5,Lalitpur,North East
36000000,Imadol,3,1,4,1711.25,13,Lalitpur,North
36000000,Imadol,2.5,2,5,2395.75,20,Lalitpur,North East
36000000,Imadol,2.5,2,5,2395.75,20,Lalitpur,North East
37000000,Imadol,2.5,6,6,1711.25,13,Lalitpur,South West
38500000,Imadol,3,5,7,2053.5,18,Lalitpur,East
38500000,Imadol,3,5,7,1779.7,18,Lalitpur,East
39900000,Imadol,2.5,3,6,1163.65,16,Lalitpur,North West
40000000,Imadol,2.5,3,6,1437.45,13,Lalitpur,South
41500000,Imadol,2.5,4,4,1625.6875,20,Lalitpur,East
42500000,Imadol,2.5,4,6,1369,13,Lalitpur,South
42500000,Imadol,2.5,3,3,1369,14,Lalitpur,South
42500000,Imadol,2.5,4,4,1326.21,20,Lalitpur,South East
42500000,Imadol,2.5,4,4,2158,20,Lalitpur,South East
43000000,Imadol,2.5,4,4,1095.2,14,Lalitpur,East
45000000,Imadol,2.5,3,4,2395.75,16,Lalitpur,South
45000000,Imadol,2.5,4,4,1095.2,20,Lalitpur,East
55000000,other,2.5,5,7,2930.51,13,Bhaktapur,West
22000000,other,2.5,3,6,1711.25,10,Kathmandu,East
29000000,other,3,4,7,1711.25,13,Kathmandu,West
77500000,other,3,5,5,2772.225,20,Kathmandu,East
18500000,other,2.5,4,6,1411.78,10,Kathmandu,West
29500000,other,3.5,4,8,1112.31,13,Kathmandu,North
16000000,other,2.5,3,4,1095.2,10,Kathmandu,South West
25000000,other,2.5,3,5,1369,12,Kathmandu,South East
45000000,other,3,4,5,1540.12,13,Lalitpur,West
39800000,other,3,5,6,1069.53125,14,Lalitpur,South East
38500000,other,3,5,5,1369,18,Kathmandu,North
35000000,other,3,4,5,1026.75,20,Lalitpur,South
40000000,other,2.5,4,4,1026.75,20,Lalitpur,South
41000000,other,3,5,6,1026.75,13,Lalitpur,South East
11500000,other,2.5,3,4,1369,13,Lalitpur,West
13000000,other,3,2,3,1647.078125,12,Lalitpur,East
13000000,other,2,2,3,1625.68,12,Lalitpur,West
13000000,other,2.5,2,3,1471.675,20,Lalitpur,North West
26000000,other,2.5,3,6,1882.375,14,Lalitpur,North East
15000000,other,3,3,3,1197.875,10,Kathmandu,South
29500000,Jorpati,3,3,5,1369,13,Kathmandu,West
18000000,Jorpati,3,3,5,1026.75,13,Kathmandu,West
31500000,Jorpati,2.5,3,6,1454.5625,13,Kathmandu,West
16500000,Jorpati,2.5,4,6,1026.75,13,Kathmandu,West
32000000,Jorpati,2.1,2,3,2738,13,Kathmandu,West
35000000,Jorpati,2.5,3,6,1540.125,13,Kathmandu,West
16500000,Jorpati,3,3,9,1026.75,10,Kathmandu,South West
20000000,Jorpati,2,2,5,1197.875,13,Kathmandu,East
21000000,Jorpati,3,3,5,1197.875,12,Kathmandu,South West
21500000,Jorpati,3,3,4,2700,12,Kathmandu,East
22500000,Jorpati,3,3,4,1026.75,14,Kathmandu,North West
23000000,Jorpati,2.5,3,5,1095.2,10,Kathmandu,South
23000000,Jorpati,3,4,7,1369,10,Kathmandu,East
27000000,other,2.5,3,6,1219.26,13,Kathmandu,South East
28500000,Jorpati,2,2,5,1796.8125,12,Kathmandu,South
30000000,Jorpati,3,3,8,1200,13,Kathmandu,East
36000000,Jyotinagar,3,5,6,1369,13,Kathmandu,West
22500000,Jyotinagar,2.5,4,5,1069.53,13,Kathmandu,East
26000000,Jyotinagar,2.5,5,5,1540.125,13,Kathmandu,South
35000000,Jyotinagar,2.5,4,7,1369,14,Kathmandu,South East
35000000,Kadaghari,3,4,5,1437.45,13,Kathmandu,West
19000000,Kadaghari,3.5,3,6,1048.140625,13,Kathmandu,South
21000000,Kadaghari,2.5,4,6,1112.3125,13,Kathmandu,West
21500000,Kadaghari,3,3,6,1283.4375,13,Kathmandu,East
23500000,Kadaghari,2.5,4,6,1369,20,Kathmandu,South East
26000000,Kadaghari,2.5,3,5,1026.75,13,Kathmandu,South West
27000000,Kadaghari,2.5,3,6,1095.2,13,Kathmandu,North
27000000,Kadaghari,3,3,6,1197.875,13,Kathmandu,North
29500000,Kadaghari,3,3,6,1369,13,Kathmandu,South
36000000,Kadaghari,3.5,4,6,1197.875,13,Kathmandu,South East
26000000,Kageshwori Manohara,3,4,6,1197.875,13,Kathmandu,West
29000000,Kageshwori Manohara,2.5,4,6,1711.25,13,Kathmandu,West
15000000,Kageshwori Manohara,2.5,3,6,1026.75,10,Kathmandu,North
18500000,Kageshwori Manohara,3,3,6,1048.140625,13,Kathmandu,South West
24000000,Kageshwori Manohara,2.5,3,6,1197.875,20,Kathmandu,East
25500000,Kageshwori Manohara,3,3,5,1026.75,13,Kathmandu,West
26500000,Kageshwori Manohara,3,3,6,1369,13,Kathmandu,East
27000000,Kageshwori Manohara,2.5,3,6,1197.87,13,Kathmandu,North
42500000,Kalanki,3,3,3,2053.5,13,Kathmandu,West
27000000,Kalanki,3,4,5,1197.875,13,Kathmandu,West
45000000,Kalanki,2.5,4,4,2738,13,Kathmandu,West
33000000,Kalanki,2.5,4,5,1369,13,Kathmandu,West
19000000,Kalanki,2.5,4,6,1523.0125,13,Kathmandu,West
27500000,Kalanki,2.5,4,5,1437.45,13,Kathmandu,West
12000000,Kalanki,2.5,5,6,1882.37,16,Kathmandu,North
17000000,Kalanki,2.5,3,4,1369,10,Kathmandu,North West
23000000,Kalanki,2.5,3,5,1026.75,10,Kathmandu,South
25500000,Kalanki,2,4,5,1437.45,20,Kathmandu,North East
27500000,Kalanki,3.5,4,7,1711.25,15.12944333,Kathmandu,West
29000000,Kalanki,2.5,4,5,1403.225,10,Kathmandu,South
33000000,Kalanki,2.5,3,5,1925.15,13,Kathmandu,North
38000000,Kalanki,3,4,7,2139.0625,14,Kathmandu,East
38500000,Kalanki,3,5,4,1437.45,13,Kathmandu,North
45000000,Kalanki,3,4,6,1347.609375,12,Kathmandu,North East
75000000,other,2.5,4,9,1967.9375,13,Kathmandu,West
57500000,other,3,3,6,2053.5,13,Kathmandu,West
52500000,Kapan,3,5,4,3080.25,13,Kathmandu,West
25500000,Kapan,3,2,5,1197.875,13,Kathmandu,West
24000000,Kapan,3,3,7,1026.75,13,Kathmandu,West
26300000,Kapan,3,3,6,1711.25,13,Kathmandu,West
36000000,Kapan,3,5,6,1711.25,13,Kathmandu,West
17000000,Kapan,2.5,4,5,1026.75,13,Kathmandu,West
22000000,Kapan,2.5,3,5,1026.75,13,Kathmandu,West
12500000,Kapan,3,3,3,1026.75,10,Kathmandu,North
14000000,Kapan,3,2,2,1197.875,12,Kathmandu,East
14000000,Kapan,2.5,2,3,1095.2,13,Kathmandu,East
17000000,Kapan,3,5,4,1026.75,16,Kathmandu,West
18000000,Kapan,3,3,6,1625.6875,13,Kathmandu,South
18200000,Kapan,3,5,5,1197.875,13,Kathmandu,East
20000000,Kapan,3,3,8,1540.12,13,Kathmandu,South East
22000000,Kapan,3,5,6,1711.25,14,Kathmandu,East
23500000,Kapan,2.5,3,5,1197.875,10,Kathmandu,South East
23500000,Kapan,3,5,5,1796.8125,13,Kathmandu,South West
24000000,Kapan,2.5,5,6,1129.425,12,Kathmandu,West
24000000,Kapan,2,3,5,1283.4375,13,Kathmandu,East
24000000,Kapan,3.5,4,7,1197.875,13,Kathmandu,West
25000000,Kapan,2.5,5,7,1540.125,12,Kathmandu,North East
26000000,Kapan,3,5,6,1369,14,Kathmandu,East
26000000,Kapan,2,3,4,1369,14,Kathmandu,North East
26000000,Kapan,2,2,2,1625.68,10,Kathmandu,North
26500000,Kapan,2.5,3,5,1369,10,Kathmandu,East
26500000,Kapan,2.5,5,5,1437.45,13,Kathmandu,East
27000000,Kapan,2.5,5,5,1369,13,Kathmandu,East
27200000,Kapan,2.5,3,6,1540.125,13,Kathmandu,East
27500000,Kapan,2.5,2,5,1197.875,11,Kathmandu,East
27500000,Kapan,3,5,6,1369,16,Kathmandu,East
28000000,Kapan,3,3,6,1390.390625,13,Kathmandu,North
28000000,Kapan,2.5,4,7,1369,13,Kathmandu,East
28000000,Kapan,2,3,4,1796.8125,14,Kathmandu,South East
29500000,Kapan,3,3,7,1732.640625,13,Kathmandu,South
31000000,Kapan,3.5,3,8,1369,12,Kathmandu,North
31000000,Kapan,2.5,4,5,1625.6875,12,Kathmandu,West
32000000,Kapan,2.5,4,5,1369,13,Kathmandu,South East
32500000,Kapan,3,3,6,1813.925,13,Kathmandu,South East
33000000,Kapan,3,3,6,1540.125,13,Kathmandu,East
35500000,Kapan,2.5,1,5,1403.225,13,Kathmandu,West
36000000,Kapan,3.5,5,6,1711.25,13,Kathmandu,North
37000000,Kapan,3.5,4,7,2087.725,20,Kathmandu,East
39000000,Kapan,3.5,3,6,1095.2,12,Kathmandu,East
40000000,Kapan,2,5,5,2053.5,20,Kathmandu,East
42000000,Kapan,3.5,4,6,1540.125,20,Kathmandu,South West
50000000,Kapan,2.5,4,6,2053.5,14,Kathmandu,East
