Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,Longitude,Latitude
19000000,Bhaisepati,3.0,5.0,4,1900.0,15.0,Lalitpur,East,85.3060365,27.6561677
21000000,Bhaisepati,2.5,5.0,5,1026.75,12.0,Lalitpur,South East,85.3060365,27.6561677
24500000,Bhaisepati,2.5,5.0,4,1219.265625,20.0,Lalitpur,South,85.3060365,27.6561677
25000000,Bhaisepati,3.0,4.0,6,1369.0,13.0,Lalitpur,North,85.3060365,27.6561677
25000000,Bhaisepati,3.5,5.0,4,1026.75,16.0,Lalitpur,South East,85.3060365,27.6561677
26500000,Bhaisepati,2.5,5.0,5,1095.2,16.0,Lalitpur,North West,85.3060365,27.6561677
27500000,Bhaisepati,2.5,4.0,5,1369.0,13.0,Lalitpur,South,85.3060365,27.6561677
27500000,Bhaisepati,2.5,4.0,3,1369.0,13.0,Lalitpur,West,85.3060365,27.6561677
27500000,Bhaisepati,2.0,3.0,5,1475.953125,20.0,Lalitpur,East,85.3060365,27.6561677
27500000,Bhaisepati,2.5,5.0,4,1095.2,20.0,Lalitpur,South,85.3060365,27.6561677
28000000,Bhaisepati,2.5,4.0,4,1471.675,16.0,Lalitpur,East,85.3060365,27.6561677
28500000,Bhaisepati,2.5,4.0,6,1411.78,13.0,Lalitpur,East,85.3060365,27.6561677
28500000,Bhaisepati,3.0,4.0,5,1647.078125,13.0,Lalitpur,South East,85.3060365,27.6561677
28500000,Bhaisepati,2.0,4.0,4,1133.703125,13.0,Lalitpur,East,85.3060365,27.6561677
28500000,Bhaisepati,3.0,5.0,3,1540.125,18.0,Lalitpur,South West,85.3060365,27.6561677
29500000,Bhaisepati,2.5,4.0,4,1369.0,20.0,Lalitpur,East,85.3060365,27.6561677
29500000,Bhaisepati,2.5,5.0,6,1095.2,20.0,Lalitpur,South East,85.3060365,27.6561677
30000000,Bhaisepati,2.0,4.0,5,1026.75,12.0,Lalitpur,West,85.3060365,27.6561677
30000000,Bhaisepati,3.0,3.0,4,1283.4375,13.0,Lalitpur,West,85.3060365,27.6561677
30000000,Bhaisepati,2.5,4.0,4,1369.0,14.0,Lalitpur,East,85.3060365,27.6561677
31000000,Bhaisepati,2.5,4.0,5,1129.425,15.0,Lalitpur,South West,85.3060365,27.6561677
31000000,Bhaisepati,2.5,5.0,4,1369.0,18.0,Lalitpur,South East,85.3060365,27.6561677
31000000,Bhaisepati,3.0,3.0,4,1369.0,18.0,Lalitpur,South East,85.3060365,27.6561677
31500000,Bhaisepati,3.0,4.0,4,1625.6875,12.0,Lalitpur,South,85.3060365,27.6561677
32000000,Bhaisepati,2.5,4.0,4,1129.425,16.5,Lalitpur,North East,85.3060365,27.6561677
32500000,Bhaisepati,2.5,4.0,4,1129.425,13.0,Lalitpur,South East,85.3060365,27.6561677
32500000,Bhaisepati,2.5,4.0,4,1129.425,13.0,Lalitpur,South West,85.3060365,27.6561677
32500000,Bhaisepati,3.0,5.0,4,1369.0,20.0,Lalitpur,West,85.3060365,27.6561677
33500000,Bhaisepati,2.5,3.0,5,1711.25,13.0,Lalitpur,East,85.3060365,27.6561677
33500000,Bhaisepati,2.5,4.0,5,1796.81,14.0,Lalitpur,North East,85.3060365,27.6561677
35000000,Bhaisepati,2.0,3.0,3,1095.2,16.0,Lalitpur,North,85.3060365,27.6561677
35000000,Bhaisepati,3.0,4.0,5,1411.78,20.0,Lalitpur,South East,85.3060365,27.6561677
35000000,Bhaisepati,3.0,4.0,4,1197.875,20.0,Lalitpur,East,85.3060365,27.6561677
36000000,Bhaisepati,2.5,7.0,7,1711.25,20.0,Lalitpur,South West,85.3060365,27.6561677
37000000,Bhaisepati,2.5,4.0,4,1711.25,16.0,Lalitpur,East,85.3060365,27.6561677
37000000,Bhaisepati,2.5,5.0,6,1369.0,16.0,Lalitpur,North West,85.3060365,27.6561677
37500000,Bhaisepati,2.5,4.0,4,2224.625,13.0,Lalitpur,North West,85.3060365,27.6561677
37500000,Bhaisepati,2.5,6.0,6,1369.0,16.0,Lalitpur,North West,85.3060365,27.6561677
37500000,Bhaisepati,3.0,4.0,3,1540.125,18.0,Lalitpur,South,85.3060365,27.6561677
38000000,Bhaisepati,2.5,3.0,4,1403.225,10.0,Lalitpur,South East,85.3060365,27.6561677
38000000,Bhaisepati,2.5,1.0,4,1403.225,12.0,Lalitpur,North East,85.3060365,27.6561677
38000000,Bhaisepati,3.0,4.0,4,1129.425,13.0,Lalitpur,East,85.3060365,27.6561677
38000000,Bhaisepati,3.0,4.0,4,1197.875,13.0,Lalitpur,East,85.3060365,27.6561677
38000000,Bhaisepati,2.5,4.0,4,1745.475,15.0,Lalitpur,South East,85.3060365,27.6561677
38000000,Bhaisepati,2.5,5.0,5,1779.7,18.0,Lalitpur,North East,85.3060365,27.6561677
38500000,Bhaisepati,2.0,4.0,3,1437.45,13.5,Lalitpur,South,85.3060365,27.6561677
38500000,Bhaisepati,2.5,4.0,4,1060.975,16.0,Lalitpur,East,85.3060365,27.6561677
39077000,Bhaisepati,3.0,4.0,4,2909.125,16.0,Lalitpur,South,85.3060365,27.6561677
39900000,Bhaisepati,2.5,4.0,4,1711.25,15.0,Lalitpur,East,85.3060365,27.6561677
40000000,Bhaisepati,2.5,3.0,3,1369.0,17.0,Lalitpur,North,85.3060365,27.6561677
40000000,Bhaisepati,2.5,4.0,6,1437.45,20.0,Lalitpur,South East,85.3060365,27.6561677
40000000,Bhaisepati,2.5,4.0,5,1711.25,20.0,Lalitpur,West,85.3060365,27.6561677
41000000,Bhaisepati,2.0,5.0,5,1369.0,13.0,Lalitpur,South West,85.3060365,27.6561677
41000000,Bhaisepati,2.5,4.0,4,1129.425,20.0,Lalitpur,North,85.3060365,27.6561677
42500000,Bhaisepati,3.0,3.0,7,1711.25,20.0,Lalitpur,South,85.3060365,27.6561677
44000000,Bhaisepati,2.5,1.0,1,1711.25,13.0,Lalitpur,South East,85.3060365,27.6561677
44000000,Bhaisepati,2.5,4.0,4,1129.425,20.0,Lalitpur,North,85.3060365,27.6561677
44500000,Bhaisepati,2.5,5.0,3,2121.95,17.0,Lalitpur,North West,85.3060365,27.6561677
45000000,Bhaisepati,3.0,5.0,4,1711.25,16.0,Kathmandu,South West,85.3044253,27.6538132
45000000,Bhaisepati,2.5,4.0,5,1437.45,13.0,Lalitpur,South East,85.3060365,27.6561677
45000000,Bhaisepati,2.5,5.0,5,3125.0,14.0,Lalitpur,West,85.3060365,27.6561677
45000000,Bhaisepati,2.0,4.0,4,1711.25,16.0,Lalitpur,South,85.3060365,27.6561677
45000000,Bhaisepati,2.5,5.0,5,1711.25,18.0,Lalitpur,North East,85.3060365,27.6561677
45000000,Bhaisepati,2.5,5.0,4,1437.45,20.0,Lalitpur,South East,85.3060365,27.6561677
46500000,Bhaisepati,3.0,4.0,4,1369.0,13.0,Lalitpur,East,85.3060365,27.6561677
46500000,Bhaisepati,2.5,4.0,4,1369.0,14.0,Lalitpur,South East,85.3060365,27.6561677
47500000,Bhaisepati,2.5,4.0,5,1437.45,13.0,Lalitpur,South East,85.3060365,27.6561677
49500000,Bhaisepati,2.5,4.0,4,1369.0,13.0,Lalitpur,South East,85.3060365,27.6561677
49500000,Bhaisepati,3.5,8.0,7,1813.925,16.0,Lalitpur,North East,85.3060365,27.6561677
50000000,Bhaisepati,2.5,6.0,5,1796.8125,15.0,Lalitpur,North East,85.3060365,27.6561677
50000000,Bhaisepati,2.5,5.0,4,2053.5,13.0,Lalitpur,South,85.3060365,27.6561677
50000000,Bhaisepati,2.5,3.0,4,1711.25,13.0,Lalitpur,East,85.3060365,27.6561677
51000000,Bhaisepati,2.5,4.0,5,1711.25,20.0,Lalitpur,West,85.3060365,27.6561677
53000000,Bhaisepati,2.0,4.0,4,1882.375,13.0,Lalitpur,South,85.3060365,27.6561677
55000000,Bhaisepati,2.0,4.0,3,1437.45,13.5,Lalitpur,South,85.3060365,27.6561677
55000000,Bhaisepati,2.5,5.0,4,1711.25,16.0,Lalitpur,South West,85.3060365,27.6561677
55000000,Bhaisepati,2.5,4.0,5,1779.7,16.0,Lalitpur,South East,85.3060365,27.6561677
55000000,Bhaisepati,2.5,5.0,4,1711.25,20.0,Lalitpur,South West,85.3060365,27.6561677
59500000,Bhaisepati,2.5,5.0,5,2053.5,16.5,Lalitpur,South West,85.3060365,27.6561677
60000000,Bhaisepati,2.5,4.0,6,2738.0,12.0,Lalitpur,North,85.3060365,27.6561677
62500000,Bhaisepati,2.5,6.0,5,2121.95,13.0,Lalitpur,South West,85.3060365,27.6561677
62500000,Bhaisepati,2.5,3.0,3,1813.925,16.0,Lalitpur,South West,85.3060365,27.6561677
69500000,Bhaisepati,2.5,3.0,6,2121.95,20.0,Lalitpur,South East,85.3060365,27.6561677
70000000,Bhaisepati,3.5,5.0,4,2053.5,13.0,Lalitpur,West,85.3060365,27.6561677
75000000,Bhaisepati,2.5,5.0,6,2121.95,20.0,Lalitpur,South East,85.3060365,27.6561677
78000000,Bhaisepati,2.5,5.0,4,2053.5,13.0,Lalitpur,North East,85.3060365,27.6561677
38000000,Bhaisepati,3.5,4.0,4,1095.2,13.0,Lalitpur,West,85.3060365,27.6561677
40000000,Bhaisepati,2.5,4.0,5,1711.25,13.0,Lalitpur,West,85.3060365,27.6561677
50000000,Bhaisepati,2.5,3.0,5,1796.8125,13.0,Lalitpur,West,85.3060365,27.6561677
58000000,Bhaisepati,3.5,4.0,5,3251.375,13.0,Lalitpur,West,85.3060365,27.6561677
25000000,Bhaisepati,2.5,5.0,4,1026.75,13.0,Lalitpur,West,85.3060365,27.6561677
87500000,Bhaisepati,2.5,4.0,4,2156.175,13.0,Lalitpur,West,85.3060365,27.6561677
38000000,Bhaisepati,2.5,4.0,4,1197.875,13.0,Lalitpur,West,85.3060365,27.6561677
85000000,Bhaisepati,2.5,5.0,4,2738.0,13.0,Lalitpur,West,85.3060365,27.6561677
50000000,Bhaisepati,3.0,5.0,4,1882.37,13.0,Lalitpur,West,85.3060365,27.6561677
70000000,Bhaisepati,3.0,3.0,5,2121.95,13.0,Lalitpur,West,85.3060365,27.6561677
28500000,Bhaisepati,3.0,3.0,4,1197.875,13.0,Lalitpur,West,85.3060365,27.6561677
31100000,Bhaisepati,3.5,4.0,4,1163.65,13.0,Lalitpur,West,85.3060365,27.6561677
35000000,Bhaisepati,3.5,2.0,1,1197.87,13.0,Lalitpur,West,85.3060365,27.6561677
35600000,Bhaisepati,3.5,4.0,3,1390.39,13.0,Lalitpur,West,85.3060365,27.6561677
45000000,Bhaisepati,3.5,4.0,4,1540.125,13.0,Lalitpur,West,85.3060365,27.6561677
68000000,Bhaisepati,3.5,5.0,5,2053.5,13.0,Lalitpur,West,85.3060365,27.6561677
51000000,Bhaisepati,3.5,5.0,7,1916.6,13.0,Lalitpur,West,85.3060365,27.6561677
46000000,Bhaisepati,3.5,3.0,4,1540.125,13.0,Lalitpur,West,85.3060365,27.6561677
25000000,Bhaisepati,3.0,4.0,4,855.625,13.0,Lalitpur,West,85.3060365,27.6561677
31000000,Bhaisepati,3.0,4.0,7,1197.87,13.0,Lalitpur,West,85.3060365,27.6561677
42500000,Bhaisepati,3.0,4.0,7,1711.25,13.0,Lalitpur,West,85.3060365,27.6561677
45000000,Bhaisepati,2.5,3.0,6,2053.5,13.0,Lalitpur,West,85.3060365,27.6561677
47500000,Bhaisepati,2.5,5.0,8,1882.375,13.0,Lalitpur,West,85.3060365,27.6561677
37000000,Bhaisepati,2.5,4.0,5,1369.0,13.0,Lalitpur,West,85.3060365,27.6561677
33500000,Bhaisepati,2.5,4.0,3,1349.0973,13.0,Lalitpur,West,85.3060365,27.6561677
40000000,Bhaisepati,2.5,4.0,5,1967.93,13.0,Lalitpur,West,85.3060365,27.6561677
50000000,Bhaisepati,2.5,4.0,4,1625.6875,13.0,Lalitpur,West,85.3060365,27.6561677
14000000,Bhaktapur,2.0,2.0,3,1095.2,14.0,Bhaktapur,West,85.452118,27.704332
17000000,Bhaktapur,2.0,2.0,4,1369.0,10.0,Bhaktapur,East,85.452118,27.704332
20000000,Bhaktapur,3.0,3.0,4,1026.75,20.0,Bhaktapur,South East,85.452118,27.704332
21500000,Bhaktapur,3.0,1.0,9,2053.5,20.0,Bhaktapur,West,85.452118,27.704332
32500000,Bhaktapur,2.0,4.0,4,2395.75,20.0,Bhaktapur,South,85.452118,27.704332
16000000,Bhaktapur,2.5,2.0,4,790.5975,13.0,Bhaktapur,West,85.452118,27.704332
14000000,Bhaktapur,3.5,2.0,2,855.625,13.0,Bhaktapur,West,85.452118,27.704332
27500000,Bhaktapur,3.5,3.0,3,1711.25,13.0,Bhaktapur,West,85.452118,27.704332
27500000,Bhaktapur,3.5,3.0,3,1711.25,13.0,Bhaktapur,West,85.452118,27.704332
43000000,Bhaktapur,3.5,4.0,5,2395.75,13.0,Bhaktapur,West,85.452118,27.704332
34500000,Bhaktapur,2.5,3.0,4,1711.25,13.0,Bhaktapur,West,85.452118,27.704332
13500000,Bhaktapur,2.5,2.0,3,1197.87,13.0,Bhaktapur,West,85.452118,27.704332
36500000,Bhangal,3.0,3.0,6,1369.0,13.0,Kathmandu,West,85.3567416,27.7480708
37500000,Bhangal,3.0,5.0,5,1437.45,13.0,Kathmandu,West,85.3567416,27.7480708
18500000,Bhangal,3.0,3.0,4,787.175,13.0,Kathmandu,West,85.3567416,27.7480708
29500000,Bhangal,3.0,4.0,7,1129.425,13.0,Kathmandu,West,85.3567416,27.7480708
18000000,Bhangal,2.0,3.0,5,1369.0,13.0,Kathmandu,West,85.3567416,27.7480708
28500000,Bhangal,2.5,3.0,4,1095.2,13.0,Kathmandu,West,85.3567416,27.7480708
24000000,Bhangal,3.0,5.0,6,1048.14,13.0,Kathmandu,West,85.3567416,27.7480708
19500000,Bhangal,3.0,5.0,4,752.95,13.0,Kathmandu,West,85.3567416,27.7480708
37500000,Bhangal,3.0,4.0,7,1026.75,13.0,Kathmandu,West,85.3567416,27.7480708
24000000,Bhangal,3.0,5.0,6,1048.14,13.0,Kathmandu,West,85.3567416,27.7480708
25000000,Bhangal,3.0,4.0,7,1197.875,13.0,Kathmandu,West,85.3567416,27.7480708
23000000,Bhangal,3.0,4.0,5,1437.45,13.0,Kathmandu,West,85.3567416,27.7480708
38500000,Bhangal,3.0,5.0,6,1711.25,13.0,Kathmandu,West,85.3567416,27.7480708
37500000,Bhangal,3.0,4.0,6,1711.25,13.0,Kathmandu,West,85.3567416,27.7480708
19000000,Bhangal,3.0,3.0,3,855.625,13.0,Kathmandu,West,85.3567416,27.7480708
35000000,Bhangal,3.0,4.0,5,1369.0,13.0,Kathmandu,West,85.3567416,27.7480708
34000000,Bhangal,2.5,4.0,4,1283.43,13.0,Kathmandu,West,85.3567416,27.7480708
38900000,Bhangal,2.5,5.0,7,1581.195,13.0,Kathmandu,West,85.3567416,27.7480708
16500000,Bhangal,2.5,4.0,5,1197.875,13.0,Kathmandu,South West,85.3567416,27.7480708
16500000,Bhangal,3.0,4.0,5,1454.5625,13.0,Kathmandu,South West,85.3567416,27.7480708
17900000,Bhangal,3.0,5.0,5,1454.5625,14.0,Kathmandu,East,85.3567416,27.7480708
19900000,Bhangal,3.0,5.0,6,1112.3125,12.0,Kathmandu,South West,85.3567416,27.7480708
21000000,Bhangal,2.5,6.0,6,1112.31,12.0,Kathmandu,West,85.3567416,27.7480708
21000000,Bhangal,2.0,4.0,5,1454.5625,13.0,Kathmandu,West,85.3567416,27.7480708
21000000,Bhangal,2.5,3.0,6,1026.75,20.0,Kathmandu,East,85.3567416,27.7480708
21500000,Bhangal,3.0,5.0,5,1454.5625,13.0,Kathmandu,East,85.3567416,27.7480708
21500000,Bhangal,3.0,5.0,5,1454.5625,13.0,Kathmandu,South,85.3567416,27.7480708
21500000,Bhangal,3.0,5.0,6,1454.5625,20.0,Kathmandu,North East,85.3567416,27.7480708
22000000,Bhangal,2.5,5.0,7,1069.53,13.0,Kathmandu,East,85.3567416,27.7480708
23000000,Bhangal,3.0,5.0,5,1369.0,13.0,Kathmandu,West,85.3567416,27.7480708
23800000,Bhangal,2.5,5.0,5,1454.56,13.0,Kathmandu,East,85.3567416,27.7480708
23800000,Bhangal,3.0,6.0,6,1369.0,18.0,Kathmandu,East,85.3567416,27.7480708
24000000,Bhangal,3.0,6.0,6,1369.0,14.0,Kathmandu,South East,85.3567416,27.7480708
24000000,Bhangal,3.0,6.0,6,1369.0,15.0,Kathmandu,North West,85.3567416,27.7480708
25000000,Bhangal,3.0,3.0,4,1369.0,13.0,Kathmandu,East,85.3567416,27.7480708
27000000,Bhangal,2.5,4.0,5,1369.0,12.0,Kathmandu,South East,85.3567416,27.7480708
27500000,Bhangal,3.0,6.0,6,1369.0,14.0,Kathmandu,East,85.3567416,27.7480708
28500000,Bhangal,2.5,3.0,4,1095.2,9.0,Kathmandu,East,85.3567416,27.7480708
28500000,Bhangal,3.0,6.0,6,1796.8125,20.0,Kathmandu,East,85.3567416,27.7480708
30000000,Bhangal,2.5,4.0,6,1095.2,12.0,Kathmandu,North,85.3567416,27.7480708
32000000,Bhangal,2.5,6.0,5,1060.975,13.0,Kathmandu,North,85.3567416,27.7480708
33500000,Bhangal,3.0,4.0,4,1796.8125,12.0,Kathmandu,South,85.3567416,27.7480708
34000000,Bhangal,2.5,5.0,3,1711.25,13.0,Kathmandu,South West,85.3567416,27.7480708
34500000,Bhangal,3.0,5.0,5,2395.75,15.0,Kathmandu,South West,85.3567416,27.7480708
35000000,Bhangal,2.5,4.0,6,2053.5,13.0,Kathmandu,South,85.3567416,27.7480708
35000000,Bhangal,2.5,3.0,3,1711.25,14.0,Kathmandu,East,85.3567416,27.7480708
40000000,Bhangal,2.5,4.0,5,1711.25,20.0,Kathmandu,East,85.3567416,27.7480708
45000000,Bhangal,3.0,6.0,7,1745.475,13.0,Kathmandu,South West,85.3567416,27.7480708
56000000,Bhangal,3.5,3.0,6,2738.0,13.0,Kathmandu,West,85.3567416,27.7480708
27500000,Bhangal,2.5,3.0,5,1112.31,13.0,Kathmandu,West,85.3567416,27.7480708
37000000,Bhangal,3.5,4.0,5,1604.29,13.0,Kathmandu,West,85.3567416,27.7480708
20000000,Bhangal,3.5,3.0,6,1048.14,13.0,Kathmandu,West,85.3567416,27.7480708
18000000,Bhatkepati,2.5,3.0,6,1069.53,13.0,Kathmandu,South,null,null
25000000,Bhatkepati,2.5,4.0,4,2053.5,20.0,Kathmandu,South East,null,null
22500000,Bhelpa,2.5,3.0,4,1026.75,13.0,Lalitpur,East,85.3329612,27.6611501
26500000,Bhelpa,2.5,3.0,5,1095.2,11.0,Lalitpur,South West,85.3329612,27.6611501
34000000,Bhimsengola,3.0,4.0,5,1095.2,13.0,Kathmandu,West,85.3443133,27.6998367
41500000,Bhimsengola,2.5,2.0,6,1026.75,13.0,Kathmandu,West,85.3443133,27.6998367
24000000,Birendra Chowk,2.5,3.0,6,1048.140625,13.0,Kathmandu,South West,85.3545121,27.7355333
24000000,Birendra Chowk,3.0,3.0,7,1026.75,14.5,Kathmandu,North West,85.3545121,27.7355333
30500000,Birendra Chowk,2.5,4.0,5,1437.45,13.0,Kathmandu,South,85.3545121,27.7355333
56500000,Bishal Nagar,3.0,4.0,4,2053.5,13.0,Kathmandu,West,85.3217357,27.6584788
48000000,Bishal Nagar,3.0,3.0,6,2738.0,12.0,Kathmandu,North West,85.3217357,27.6584788
18500000,Bode,2.5,3.0,3,1155.09375,13.0,Bhaktapur,East,85.3879715,27.6916188
28000000,Bode,2.5,3.0,6,1369.0,13.0,Bhaktapur,North West,85.3879715,27.6916188
27000000,Bode,3.0,3.0,6,1711.25,13.0,Bhaktapur,West,85.3879715,27.6916188
25000000,Bode,2.5,4.0,7,1711.25,13.0,Bhaktapur,West,85.3879715,27.6916188
20000000,Boharatar,2.0,2.0,5,1026.75,13.0,Kathmandu,East,null,null
27500000,Boje Pokhari,3.0,4.0,6,1155.09375,13.0,Lalitpur,North West,null,null
42500000,Boudha,2.5,4.0,7,1796.81,13.0,Kathmandu,West,85.3597229,27.7232232
35000000,Boudha,3.0,5.0,5,1711.25,13.0,Kathmandu,West,85.3597229,27.7232232
34000000,Boudha,2.5,3.0,6,1197.875,13.0,Kathmandu,West,85.3597229,27.7232232
28000000,Boudha,2.5,4.0,5,1026.75,13.0,Kathmandu,West,85.3597229,27.7232232
17000000,Boudha,3.5,4.0,7,727.28,10.0,Kathmandu,South East,85.3597229,27.7232232
20531250,Boudha,3.0,3.0,4,1561.515625,16.0,Kathmandu,South West,85.3597229,27.7232232
21000000,Boudha,2.5,3.0,9,855.62,13.0,Kathmandu,South West,85.3597229,27.7232232
26500000,Boudha,2.5,3.0,5,1262.046875,13.0,Kathmandu,North,85.3597229,27.7232232
27000000,Boudha,3.5,4.0,4,1369.0,13.0,Kathmandu,East,85.3597229,27.7232232
35000000,Boudha,2.5,4.0,5,1754.03125,20.0,Kathmandu,West,85.3597229,27.7232232
30000000,Boudha,3.5,4.0,9,1369.0,13.0,Kathmandu,West,85.3597229,27.7232232
41500000,Buddha Chowk,2.5,5.0,6,1745.475,13.0,Kathmandu,West,85.284037,27.7331864
39000000,Buddha Chowk,2.5,4.0,5,1779.7,13.0,Kathmandu,East,85.284037,27.7331864
48500000,Buddha Nagar,2.5,5.0,6,1176.48,13.0,Kathmandu,West,85.3292583,27.6872336
80000000,Buddha Nagar,2.5,3.0,5,2117.67,13.0,Kathmandu,West,85.3292583,27.6872336
24500000,Buddhanagar,2.5,3.0,3,855.625,10.0,Kathmandu,South,85.32853305,27.688742849999997
29900000,Buddhanagar,2.5,3.0,5,1026.75,10.0,Kathmandu,South,85.32853305,27.688742849999997
12000000,Budhanilkantha,2.5,3.0,4,1026.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
17500000,Budhanilkantha,2.5,3.0,3,1026.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
57500000,Budhanilkantha,3.0,4.0,4,2909.125,13.0,Kathmandu,West,85.36232349672666,27.7780872
39000000,Budhanilkantha,3.0,4.0,3,2652.43,13.0,Kathmandu,West,85.36232349672666,27.7780872
49000000,Budhanilkantha,3.0,5.0,6,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
47500000,Budhanilkantha,3.0,5.0,3,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
65000000,Budhanilkantha,3.0,5.0,5,2395.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
35000000,Budhanilkantha,3.0,3.0,4,2395.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
67500000,Budhanilkantha,3.0,4.0,5,2310.1875,13.0,Kathmandu,West,85.36232349672666,27.7780872
65000000,Budhanilkantha,3.0,3.0,5,2566.875,13.0,Kathmandu,West,85.36232349672666,27.7780872
82000000,Budhanilkantha,2.5,3.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
21000000,Budhanilkantha,2.5,3.0,4,1026.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
13500000,Budhanilkantha,2.0,2.0,2,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
17000000,Budhanilkantha,2.5,2.0,2,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
40000000,Budhanilkantha,2.5,2.0,2,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
39000000,Budhanilkantha,2.5,4.0,4,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
51000000,Budhanilkantha,2.5,5.0,5,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
17000000,Budhanilkantha,2.5,2.0,6,1437.45,13.0,Kathmandu,West,85.36232349672666,27.7780872
41500000,Budhanilkantha,2.6,4.0,5,2121.95,13.0,Kathmandu,West,85.36232349672666,27.7780872
37500000,Budhanilkantha,3.0,3.0,6,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
29000000,Budhanilkantha,3.0,4.0,5,1060.975,13.0,Kathmandu,West,85.36232349672666,27.7780872
27500000,Budhanilkantha,3.0,3.0,8,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
38500000,Budhanilkantha,3.0,5.0,6,1604.29,13.0,Kathmandu,West,85.36232349672666,27.7780872
38000000,Budhanilkantha,3.0,5.0,5,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
60000000,Budhanilkantha,3.0,5.0,8,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
25000000,Budhanilkantha,3.0,5.0,5,1540.125,13.0,Kathmandu,West,85.36232349672666,27.7780872
35000000,Budhanilkantha,3.0,4.0,4,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
42500000,Budhanilkantha,3.0,5.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
42500000,Budhanilkantha,3.0,5.0,4,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
34000000,Budhanilkantha,3.0,4.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
28000000,Budhanilkantha,3.0,4.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
31500000,Budhanilkantha,3.0,5.0,9,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
24500000,Budhanilkantha,3.0,3.0,3,1129.425,13.0,Kathmandu,West,85.36232349672666,27.7780872
28000000,Budhanilkantha,3.0,5.0,4,1026.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
21000000,Budhanilkantha,3.0,5.0,9,1026.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
30000000,Budhanilkantha,3.5,3.0,4,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
49500000,Budhanilkantha,3.5,5.0,5,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
45000000,Budhanilkantha,3.5,2.0,5,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
46000000,Budhanilkantha,3.5,5.0,5,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
47000000,Budhanilkantha,3.5,5.0,4,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
33000000,Budhanilkantha,3.5,4.0,6,2738.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
60000000,Budhanilkantha,3.0,5.0,3,2053.5,13.0,Kathmandu,West,85.36232349672666,27.7780872
21500000,Budhanilkantha,3.0,3.0,5,1129.425,13.0,Kathmandu,West,85.36232349672666,27.7780872
34000000,Budhanilkantha,3.0,3.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
35000000,Budhanilkantha,2.5,3.0,4,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
35500000,Budhanilkantha,2.5,5.0,8,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
45000000,Budhanilkantha,2.5,5.0,5,1369.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
21000000,Budhanilkantha,2.5,3.0,5,1796.81,13.0,Kathmandu,West,85.36232349672666,27.7780872
39500000,Budhanilkantha,2.5,5.0,4,1500.0,13.0,Kathmandu,West,85.36232349672666,27.7780872
39500000,Budhanilkantha,2.5,4.0,4,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
25500000,Budhanilkantha,2.5,4.0,6,1711.25,13.0,Kathmandu,West,85.36232349672666,27.7780872
55000000,Budhanilkantha,2.5,4.0,5,2395.75,13.0,Kathmandu,West,85.36232349672666,27.7780872
37500000,Budhanilkantha,2.5,3.0,9,1860.98,13.0,Kathmandu,West,85.36232349672666,27.7780872
60000000,Budhanilkantha,2.5,4.0,8,2139.06,13.0,Kathmandu,West,85.36232349672666,27.7780872
16000000,Budhanilkantha,3.0,3.0,4,1112.3125,10.0,Kathmandu,East,85.36232349672666,27.7780872
16000000,Budhanilkantha,3.0,3.0,3,941.1875,13.0,Kathmandu,South West,85.36232349672666,27.7780872
