Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
28000000.0,Chapali,3.0,3.0,5.0,1129.425,13.0,Kathmandu,North East,27.77052,85.36025
28000000.0,Dhapakhel,3.0,3.0,6.0,1711.25,13.0,Lalitpur,East,27.63618,85.33195
28000000.0,Guheshwori,2.5,4.0,8.0,1283.4375,20.0,Kathmandu,West,27.71192,85.35393
28000000.0,Hattigauda,2.5,3.0,5.0,1369.0,12.0,Kathmandu,East,27.75605,85.34888
28000000.0,Imadol,3.0,3.0,7.0,1197.875,18.0,Lalitpur,North East,27.65836,85.34404
28000000.0,Kapan,3.0,3.0,6.0,1390.390625,13.0,Kathmandu,North,27.73996,85.36422
28000000.0,Kapan,2.5,4.0,7.0,1369.0,13.0,Kathmandu,East,27.73996,85.36422
28000000.0,Kapan,2.0,3.0,4.0,1796.8125,14.0,Kathmandu,South East,27.73996,85.36422
28000000.0,Lokanthali,3.5,4.0,8.0,1026.75,13.0,Bhaktapur,North,27.67593,85.36128
28000000.0,Makalbari,2.5,4.0,5.0,1369.0,10.0,Kathmandu,South,27.72663,85.38536
28000000.0,Manamaiju,3.5,6.0,8.0,1060.975,11.0,Kathmandu,East,27.75047,85.31139
28000000.0,Mandikatar,2.5,4.0,6.0,1711.25,13.0,Kathmandu,East,27.73796,85.35146
28000000.0,Mulpani,2.5,4.0,5.0,1754.03125,20.0,Kathmandu,North,27.71134,85.39648
28000000.0,Nakhipot,2.5,3.0,5.0,1095.2,13.0,Lalitpur,South,27.64985,85.31754
28000000.0,Nakkhu,2.5,5.0,4.0,1369.0,20.0,Lalitpur,East,27.66431,85.30634
28000000.0,Naya Basti,3.0,5.0,7.0,1711.25,10.0,Kathmandu,East,27.71543,85.36665
28000000.0,Pasikot,3.5,4.0,8.0,1711.25,13.0,Kathmandu,South,27.76947,85.34776
28000000.0,Pasikot,3.0,3.0,8.0,1796.8125,14.0,Kathmandu,East,27.76947,85.34776
28000000.0,Raniban,2.5,4.0,6.0,1900.0,20.0,Kathmandu,South,27.70009,85.33329
28000000.0,Sanagaun,2.5,3.0,5.0,1967.93,13.0,Lalitpur,East,24.91541,80.51488
28000000.0,Tokha,2.5,5.0,5.0,1471.675,15.0,Kathmandu,South,27.7369,85.31937
28100000.0,Rajkulo,3.0,4.0,5.0,1026.75,13.0,Lalitpur,North,27.64689,85.3165
28500000.0,Bafal,2.0,3.0,5.0,1369.0,13.0,Kathmandu,South West,27.70087,85.28761
28500000.0,Baniyatar,3.5,3.0,6.0,1711.25,10.0,Kathmandu,South East,27.75423,85.32167
28500000.0,Besigaun,2.5,2.0,5.0,1540.125,12.0,Kathmandu,South,27.73031,85.37877
28500000.0,Bhaisepati,2.5,4.0,6.0,1411.78,13.0,Lalitpur,East,27.64917,85.30034
28500000.0,Bhaisepati,3.0,4.0,5.0,1647.078125,13.0,Lalitpur,South East,27.64917,85.30034
28500000.0,Bhaisepati,2.0,4.0,4.0,1133.703125,13.0,Lalitpur,East,27.64917,85.30034
28500000.0,Bhaisepati,3.0,5.0,3.0,1540.125,18.0,Lalitpur,South West,27.64917,85.30034
28500000.0,Bhangal,2.5,3.0,4.0,1095.2,9.0,Kathmandu,East,27.68795,85.29743
28500000.0,Bhangal,3.0,6.0,6.0,1796.8125,20.0,Kathmandu,East,27.68795,85.29743
28500000.0,Budhanilkantha,2.0,3.0,3.0,1796.8125,18.0,Kathmandu,South West,27.79072,85.35983
28500000.0,Changathali,2.0,2.0,4.0,1471.675,13.0,Lalitpur,South,27.66617,85.30975
28500000.0,Chunikhel,2.5,5.0,6.0,1403.225,13.0,Kathmandu,South,27.75837,85.37352
28500000.0,Dhapasi,2.5,4.0,4.0,1095.2,16.0,Kathmandu,East,27.74745,85.32849
28500000.0,Golfutar,2.5,4.0,5.0,1475.95,14.0,Kathmandu,East,27.75255,85.34663
28500000.0,Guheshwori,3.0,3.0,8.0,1369.0,16.0,Kathmandu,North East,27.71192,85.35393
28500000.0,Hattigauda,3.0,5.0,5.0,1369.0,15.0,Kathmandu,North,27.75605,85.34888
28500000.0,Imadol,3.0,5.0,6.0,1219.265625,12.0,Lalitpur,East,27.65836,85.34404
28500000.0,Imadol,2.5,4.0,4.0,1129.425,13.0,Lalitpur,North West,27.65836,85.34404
28500000.0,Imadol,3.0,4.0,9.0,1197.875,13.0,Lalitpur,South,27.65836,85.34404
28500000.0,Imadol,3.0,4.0,4.0,1197.875,13.0,Lalitpur,North West,27.65836,85.34404
28500000.0,Imadol,2.5,3.0,6.0,1197.87,13.0,Lalitpur,South,27.65836,85.34404
28500000.0,Imadol,2.5,4.0,7.0,1095.2,20.0,Lalitpur,North East,27.65836,85.34404
28500000.0,Imadol,2.5,3.0,6.0,1026.75,20.0,Lalitpur,East,27.65836,85.34404
28500000.0,Jorpati,2.0,2.0,5.0,1796.8125,12.0,Kathmandu,South,27.72568,85.37845
28500000.0,Thaiba,3.0,5.0,4.0,1369.0,20.0,Lalitpur,South,27.62231,85.35016
28700000.0,Hattiban,3.0,6.0,6.0,1403.225,13.0,Lalitpur,South,27.64904,85.33434
28700000.0,Hattiban,3.5,5.0,6.0,1403.225,13.0,Lalitpur,South,27.64904,85.33434
28700000.0,Imadol,2.5,4.0,5.0,1197.875,13.0,Lalitpur,East,27.65836,85.34404
29000000.0,Bagdol,2.5,4.0,4.0,1711.25,15.0,Lalitpur,South,27.66904,85.30294
29000000.0,Balambu,2.5,4.0,5.0,1369.0,13.0,Kathmandu,South East,27.69434,85.24897
29000000.0,Balkot,2.0,3.0,3.0,1796.8125,20.0,Bhaktapur,North,27.66542,85.37476
29000000.0,Baniyatar,3.0,5.0,6.0,1369.0,20.0,Kathmandu,East,27.75423,85.32167
29000000.0,Bansbari,2.5,4.0,6.0,1390.39,10.0,Kathmandu,West,27.74479,85.34153
29000000.0,Budhanilkantha,2.5,5.0,6.0,1095.2,12.0,Kathmandu,North,27.79072,85.35983
29000000.0,Budhanilkantha,3.0,5.0,5.0,1711.25,14.0,Kathmandu,South,27.79072,85.35983
29000000.0,Dallu,3.0,4.0,8.0,1155.09375,20.0,Kathmandu,West,27.71004,85.31983
29000000.0,Dhapakhel,2.5,3.0,3.0,1095.2,13.5,Lalitpur,South East,27.63618,85.33195
29000000.0,Dhapasi,2.5,3.0,4.0,1095.2,14.0,Kathmandu,North,27.74745,85.32849
29000000.0,Golfutar,2.5,3.0,5.0,1369.0,15.0,Kathmandu,South West,27.75255,85.34663
29000000.0,Golfutar,2.5,5.0,5.0,1095.2,16.0,Kathmandu,West,27.75255,85.34663
29000000.0,Gurjudhara,2.5,3.0,5.0,2053.5,10.0,Kathmandu,South East,27.6874,85.24275
29000000.0,Hattiban,2.5,4.0,4.0,1882.375,12.0,Lalitpur,North,27.64904,85.33434
29000000.0,Hattiban,2.5,4.0,6.0,1112.3125,13.0,Lalitpur,West,27.64904,85.33434
29000000.0,Ici mod,2.5,4.0,6.0,2224.62,13.0,Lalitpur,South East,27.66617,85.30975
29000000.0,Imadol,2.5,4.0,5.0,1369.0,13.0,Lalitpur,North,27.65836,85.34404
29000000.0,Kalanki,2.5,4.0,5.0,1403.225,10.0,Kathmandu,South,27.69299,85.28186
29000000.0,Kapan,3.0,1.0,1.0,1369.0,10.0,Kathmandu,South East,27.73996,85.36422
29000000.0,Matatirtha,3.0,6.0,5.0,1437.45,13.0,Kathmandu,North West,27.66966,85.23003
29000000.0,Nakhipot,3.0,4.0,4.0,1026.75,19.0,Lalitpur,South,27.64985,85.31754
29000000.0,Nakhipot,2.5,4.0,4.0,2244.0,20.0,Lalitpur,South,27.64985,85.31754
29000000.0,Nakhudole,2.5,4.0,3.0,1129.425,18.0,Lalitpur,South,27.64893,85.3106
29000000.0,Nakkhu,2.5,5.0,4.0,1540.125,15.0,Lalitpur,South,27.66431,85.30634
29000000.0,Nakkhu,2.5,5.0,4.0,1369.0,20.0,Lalitpur,East,27.66431,85.30634
29000000.0,Naya Naikap,3.5,4.0,7.0,1454.5625,13.0,Kathmandu,South East,27.68807,85.26296
29000000.0,San-Bharyang,2.5,4.0,7.0,1732.64,20.0,Kathmandu,West,27.71918,85.28742
29000000.0,Satungal,3.5,5.0,8.0,1369.0,20.0,Kathmandu,North East,27.68217,85.25008
29000000.0,Shital Height,2.5,4.0,4.0,1369.0,20.0,Lalitpur,East,27.67098,85.33444
29000000.0,Sitapaila,2.5,4.0,4.0,1711.25,10.0,Kathmandu,West,27.71515,85.2731
29000000.0,Sitapaila,3.0,4.0,6.0,2053.5,10.0,Kathmandu,East,27.71515,85.2731
29000000.0,Tokha,3.0,5.0,6.0,1369.0,13.0,Kathmandu,South,27.7369,85.31937
29500000.0,Banasthali,2.5,3.0,4.0,1026.75,10.0,Kathmandu,East,27.72703,85.29804
29500000.0,Bhaisepati,2.5,4.0,4.0,1369.0,20.0,Lalitpur,East,27.64917,85.30034
29500000.0,Bhaisepati,2.5,5.0,6.0,1095.2,20.0,Lalitpur,South East,27.64917,85.30034
29500000.0,Chabahil,2.5,4.0,5.0,1369.0,13.0,Kathmandu,East,27.71735,85.3471
29500000.0,Chandragiri,2.0,4.0,7.0,1454.5625,14.0,Kathmandu,West,27.69704,85.3292
29500000.0,Chapali,3.0,3.0,7.0,1129.425,13.0,Kathmandu,East,27.77052,85.36025
29500000.0,Civil Homes,3.0,2.0,3.0,2053.5,18.0,Lalitpur,West,27.6859,85.31785
29500000.0,Dhapasi,2.5,3.0,3.0,1369.0,13.0,Kathmandu,South,27.74745,85.32849
29500000.0,Dhapasi,2.5,4.0,5.0,1369.0,13.0,Kathmandu,East,27.74745,85.32849
29500000.0,Dhapasi,2.5,3.0,5.0,1026.75,13.0,Kathmandu,West,27.74745,85.32849
29500000.0,Goldhunga,3.5,4.0,8.0,1500.0,10.0,Kathmandu,West,27.75709,85.28536
29500000.0,Golfutar,2.5,3.0,4.0,1369.0,16.0,Kathmandu,South,27.75255,85.34663
29500000.0,Imadol,2.5,3.0,8.0,1095.2,13.0,Lalitpur,North,27.65836,85.34404
29500000.0,Imadol,3.0,4.0,6.0,1369.0,13.0,Lalitpur,South East,27.65836,85.34404
29500000.0,Imadol,2.5,4.0,6.0,1813.925,16.0,Lalitpur,East,27.65836,85.34404
29500000.0,Imadol,2.5,3.0,5.0,1197.87,13.0,Kathmandu,East,27.69329,85.32227
29500000.0,Jadibuti,3.5,4.0,8.0,1112.31,13.0,Kathmandu,North,27.67521,85.35412
29500000.0,Kadaghari,3.0,3.0,6.0,1369.0,13.0,Kathmandu,South,27.69709,85.37189
29500000.0,Kapan,3.0,3.0,7.0,1732.640625,13.0,Kathmandu,South,27.73996,85.36422
29500000.0,Naikap,3.0,2.0,5.0,2374.359375,15.0,Kathmandu,South,27.68648,85.26247
29500000.0,Satungal,2.5,4.0,4.0,1437.45,13.0,Kathmandu,North West,27.68217,85.25008
29500000.0,Sitapaila,2.5,5.0,5.0,1711.25,13.0,Kathmandu,North,27.71515,85.2731
29500000.0,Sitapaila,2.5,3.0,4.0,1437.45,16.0,Kathmandu,South,27.71515,85.2731
29500000.0,Sitapaila,3.0,3.0,4.0,2395.75,20.0,Kathmandu,South East,27.71515,85.2731
29500000.0,Subarnachowk,3.0,3.0,8.0,1500.0,10.0,Bhaktapur,South,27.67471,85.42955
29500000.0,Tikathali,2.0,5.0,5.0,1095.2,13.0,Lalitpur,East,27.65554,85.36187
29500000.0,Tokha,2.0,3.0,4.0,1369.0,13.0,Kathmandu,East,27.7369,85.31937
29500000.0,Tushal,2.5,4.0,5.0,1711.25,15.0,Kathmandu,East,27.71996,85.35782
29800000.0,Basundhara,3.0,5.0,5.0,1454.5625,16.0,Kathmandu,East,27.73397,85.30181
29800000.0,Budhanilkantha,3.0,5.0,5.0,1369.0,15.0,Kathmandu,East,27.79072,85.35983
29800000.0,Sukedhara,2.5,5.0,5.0,1711.25,13.0,Kathmandu,West,27.72734,85.34555
29900000.0,Buddhanagar,2.5,3.0,5.0,1026.75,10.0,Kathmandu,South,27.68486,85.3321
29900000.0,Budhanilkantha,3.0,6.0,7.0,1711.25,20.0,Kathmandu,South West,27.79072,85.35983
29900000.0,Dholahiti,2.5,3.0,6.0,1796.8125,20.0,Lalitpur,East,27.64086,85.3202
29900000.0,Ekatabasti,3.0,7.0,7.0,1369.0,13.0,Kathmandu,South East,27.7199,85.30851
29900000.0,Ekatabasti,3.0,5.0,7.0,1369.0,13.0,Kathmandu,South West,27.7199,85.30851
29900000.0,Goldhunga,3.5,4.0,8.0,1540.125,10.0,Kathmandu,West,27.75709,85.28536
29900000.0,Goldhunga,3.5,4.0,8.0,1711.475,10.0,Kathmandu,West,27.75709,85.28536
29900000.0,Megha City,3.5,5.0,5.0,1095.2,13.0,Kathmandu,South East,27.69329,85.32227
29900000.0,Phutung,2.5,4.0,4.0,1369.0,20.0,Kathmandu,West,27.76671,85.31273
30000000.0,Attarkhel,3.0,3.0,8.0,1095.2,13.0,Kathmandu,East,27.73432,85.38268
30000000.0,Badeli,2.5,3.0,4.0,1711.25,13.0,Kathmandu,West,27.69329,85.32227
30000000.0,Basundhara,3.0,4.0,4.0,1369.0,10.0,Kathmandu,South,27.73397,85.30181
30000000.0,Besigaun,3.0,3.0,6.0,1369.0,12.0,Kathmandu,East,27.73031,85.37877
30000000.0,Bhaisepati,2.0,4.0,5.0,1026.75,12.0,Lalitpur,West,27.64917,85.30034
30000000.0,Bhaisepati,3.0,3.0,4.0,1283.4375,13.0,Lalitpur,West,27.64917,85.30034
30000000.0,Bhaisepati,2.5,4.0,4.0,1369.0,14.0,Lalitpur,East,27.64917,85.30034
30000000.0,Bhangal,2.5,4.0,6.0,1095.2,12.0,Kathmandu,North,27.68795,85.29743
30000000.0,Budhanilkantha,2.5,4.0,5.0,1711.25,13.0,Kathmandu,South West,27.79072,85.35983
30000000.0,Chapagaun,2.5,3.0,5.0,1711.25,14.0,Lalitpur,South West,27.59312,85.32742
30000000.0,Chunikhel,3.0,5.0,6.0,1129.425,13.0,Kathmandu,South East,27.75837,85.37352
30000000.0,Gatthaghar,3.5,5.0,5.0,1369.0,13.0,Bhaktapur,West,27.67306,85.36775
30000000.0,Gwarko,2.5,4.0,5.0,1437.45,13.0,Lalitpur,South,27.66504,85.33217
30000000.0,Jorpati,3.0,3.0,8.0,1200.0,13.0,Kathmandu,East,27.72568,85.37845
30000000.0,Kapan,2.5,1.0,1.0,1471.675,15.0,Kathmandu,South East,27.73996,85.36422
30000000.0,Kausaltar,3.0,4.0,5.0,2566.875,15.0,Bhaktapur,East,27.67651,85.36691
30000000.0,Kharibot,3.5,4.0,6.0,1026.75,10.0,Lalitpur,North West,27.67008,85.33897
30000000.0,Koteshwor,3.0,3.0,6.0,1369.0,15.0,Kathmandu,North,27.67938,85.34958
30000000.0,Machhapokhari,3.5,4.0,9.0,1471.675,20.0,Kathmandu,East,27.73487,85.30475
30000000.0,Mulpani,2.5,3.0,6.0,1711.25,20.0,Kathmandu,North,27.71134,85.39648
30000000.0,Nagarjun,2.5,3.0,4.0,1197.875,16.0,Kathmandu,East,27.70531,85.34508
30000000.0,Narayantar,3.0,3.0,6.0,1095.2,13.0,Kathmandu,South,27.72258,85.38015
30000000.0,Paiyuntar,2.5,4.0,5.0,1471.675,12.0,Kathmandu,West,27.74006,85.37095
30000000.0,Pasikot,3.0,4.0,5.0,1369.0,20.0,Kathmandu,West,27.76947,85.34776
30000000.0,Pasikot,2.5,4.0,5.0,1471.675,20.0,Kathmandu,South,27.76947,85.34776
30000000.0,Pasikot,2.5,5.0,4.0,1779.7,20.0,Kathmandu,North East,27.76947,85.34776
30000000.0,Purano Naikap,2.5,4.0,5.0,1711.25,10.0,Kathmandu,West,27.68648,85.26247
30000000.0,Raniban,2.0,3.0,3.0,1026.75,13.0,Kathmandu,West,27.70009,85.33329
30000000.0,Sainbu,3.0,2.5,4.0,1369.0,15.0,Lalitpur,North,27.66617,85.30975
30000000.0,Samakhusi,2.5,6.0,6.0,1369.0,15.12944333,Kathmandu,East,27.72717,85.31614
30000000.0,Sanepa,2.5,5.0,6.0,1411.78,12.0,Lalitpur,East,27.69134,85.30581
30000000.0,Sanepa,3.0,4.0,4.0,1369.0,13.0,Lalitpur,North,27.69134,85.30581
30000000.0,Sanepa,2.5,3.0,4.0,1095.2,20.0,Lalitpur,East,27.69134,85.30581
30000000.0,Sitapaila,2.0,4.0,6.0,1369.0,11.0,Kathmandu,North West,27.71515,85.2731
30000000.0,Sitapaila,2.5,3.0,6.0,1437.45,12.0,Kathmandu,North,27.71515,85.2731
30000000.0,Sitapaila,2.5,2.0,2.0,1197.875,13.0,Kathmandu,East,27.71515,85.2731
30000000.0,Soltidobato,2.5,3.0,3.0,2400.0,13.0,Kathmandu,South,27.69329,85.32227
30000000.0,Srijana Nagar,2.5,5.0,5.0,1711.25,18.0,Bhaktapur,West,27.21725,77.51294
30000000.0,Sukedhara,3.0,5.0,6.0,1454.5625,15.0,Kathmandu,East,27.72734,85.34555
30000000.0,Surya Darshan height,3.5,4.0,7.0,1625.68,13.0,Kathmandu,West,27.6902,85.32411
30000000.0,Surya Darshan Height,3.5,3.0,6.0,1471.675,15.0,Kathmandu,West,27.6902,85.32411
30000000.0,Syuchatar,3.5,5.0,1.0,1540.125,10.0,Kathmandu,East,27.70514,85.2648
30000000.0,Thankot,2.5,3.0,8.0,1882.37,10.0,Kathmandu,South East,27.69379,85.21096
30000000.0,Thulo Bharyang,2.5,3.0,4.0,1026.75,13.0,Kathmandu,West,27.72113,85.28307
30000000.0,Tokha,3.0,5.0,6.0,1711.25,14.0,Kathmandu,North,27.7369,85.31937
30500000.0,Birendra Chowk,2.5,4.0,5.0,1437.45,13.0,Kathmandu,South,27.69908,85.37433
30500000.0,Budhanilkantha,2.0,5.0,5.0,1369.0,13.0,Kathmandu,West,27.79072,85.35983
30500000.0,Budhanilkantha,3.0,4.0,4.0,1711.25,15.0,Kathmandu,North East,27.79072,85.35983
30500000.0,Samakhusi,3.0,4.0,5.0,1129.425,15.0,Kathmandu,West,27.72717,85.31614
30500000.0,Sanagaun,3.0,5.0,5.0,1403.225,14.5,Lalitpur,North East,24.91541,80.51488
30500000.0,Sitapaila,2.5,5.0,6.0,2395.75,18.0,Kathmandu,East,27.71515,85.2731
31000000.0,Bafal,3.0,3.0,7.0,1369.0,10.0,Kathmandu,South,27.70087,85.28761
31000000.0,Bafal,2.5,3.0,5.0,1129.425,15.0,Kathmandu,North East,27.70087,85.28761
31000000.0,Bafal,2.5,3.0,6.0,1369.0,16.0,Kathmandu,South West,27.70087,85.28761
31000000.0,Banasthali,2.5,4.0,4.0,1369.0,12.0,Kathmandu,South,27.72703,85.29804
31000000.0,Basundhara,2.5,3.0,5.0,1711.25,13.0,Kathmandu,South West,27.73397,85.30181
31000000.0,Bhaisepati,2.5,4.0,5.0,1129.425,15.0,Lalitpur,South West,27.64917,85.30034
31000000.0,Bhaisepati,2.5,5.0,4.0,1369.0,18.0,Lalitpur,South East,27.64917,85.30034
31000000.0,Bhaisepati,3.0,3.0,4.0,1369.0,18.0,Lalitpur,South East,27.64917,85.30034
31000000.0,Budhanilkantha,3.0,5.0,5.0,1796.8125,14.0,Kathmandu,South West,27.79072,85.35983
31000000.0,Budhanilkantha,2.0,4.0,4.0,1540.125,14.0,Kathmandu,East,27.79072,85.35983
31000000.0,Budhanilkantha,2.5,5.0,5.0,1437.45,19.0,Kathmandu,South West,27.79072,85.35983
31000000.0,Budhanilkantha,2.5,6.0,5.0,1882.375,20.0,Kathmandu,North,27.79072,85.35983
31000000.0,Changunarayan,2.5,4.0,5.0,1304.82,10.0,Kathmandu,North,27.73585,85.27591
31000000.0,Changunarayan,2.5,3.0,4.0,1129.425,10.0,Kathmandu,North,27.73585,85.27591
31000000.0,Chapali,2.5,5.0,4.0,1711.25,13.0,Kathmandu,East,27.77052,85.36025
31000000.0,Chardobato,2.5,4.0,5.0,1540.125,12.0,Bhaktapur,West,27.67471,85.42955
31000000.0,Chhauni,2.5,3.0,4.0,1437.45,14.0,Kathmandu,South East,27.70801,85.29256
31000000.0,Dhapasi,2.5,3.0,5.0,1129.425,13.0,Kathmandu,South West,27.74745,85.32849
31000000.0,Ekatabasti,2.5,4.0,6.0,1026.75,13.0,Kathmandu,East,27.7199,85.30851
31000000.0,Hattigauda,3.0,5.0,6.0,1711.25,13.0,Kathmandu,North,27.75605,85.34888
31000000.0,Imadol,3.0,3.0,6.0,1882.375,12.0,Lalitpur,East,27.65836,85.34404
31000000.0,Kapan,3.5,3.0,8.0,1369.0,12.0,Kathmandu,North,27.73996,85.36422
31000000.0,Kapan,2.5,4.0,5.0,1625.6875,12.0,Kathmandu,West,27.73996,85.36422
31000000.0,Kusunti,2.5,4.0,4.0,1471.675,20.0,Lalitpur,South East,27.66517,85.30742
31000000.0,Lasuntar,2.5,3.0,4.0,1403.225,13.0,Kathmandu,East,27.74684,85.36237
31000000.0,Nakkhu,2.5,5.0,6.0,1437.45,16.5,Lalitpur,North,27.66431,85.30634
31000000.0,Pasikot,2.5,2.0,5.0,1411.78,12.0,Kathmandu,South East,27.76947,85.34776
31000000.0,Pasikot,2.5,3.0,5.0,1300.55,13.0,Kathmandu,East,27.76947,85.34776
31000000.0,Raniban,3.5,5.0,6.0,1437.45,14.0,Kathmandu,South West,27.70009,85.33329
31000000.0,Sitapaila,2.5,4.0,5.0,1369.0,13.0,Kathmandu,South East,27.71515,85.2731
31500000.0,Aakasedhara,2.5,5.0,6.0,1711.25,12.0,Kathmandu,South West,27.73491,85.3572
31500000.0,Bhaisepati,3.0,4.0,4.0,1625.6875,12.0,Lalitpur,South,27.64917,85.30034
31500000.0,Golfutar,2.5,5.0,5.0,1095.2,20.0,Kathmandu,North East,27.75255,85.34663
31500000.0,Imadol,2.5,4.0,6.0,1690.715,12.0,Lalitpur,North,27.65836,85.34404
31500000.0,Imadol,2.5,4.0,6.0,1240.65625,13.0,Lalitpur,East,27.65836,85.34404
31500000.0,Imadol,2.5,4.0,4.0,1060.975,13.0,Lalitpur,West,27.65836,85.34404
31500000.0,Imadol,3.0,4.0,4.0,1197.875,13.0,Lalitpur,North,27.65836,85.34404
31500000.0,Mulpani,2.5,4.0,5.0,1369.0,20.0,Kathmandu,North,27.71134,85.39648
31500000.0,Nagarjun,2.0,2.0,5.0,1711.25,13.0,Kathmandu,South East,27.70531,85.34508
31500000.0,Narephate,3.0,4.0,5.0,1369.0,14.0,Kathmandu,West,27.69329,85.32227
31500000.0,Sanobharyang,2.0,2.0,7.0,1347.609375,16.0,Kathmandu,North,27.7189,85.28489
31500000.0,Shankhamul,3.0,3.0,4.0,1026.75,10.0,Kathmandu,South East,27.69081,85.336
31500000.0,Sitapaila,2.5,5.0,5.0,1711.25,13.0,Kathmandu,East,27.71515,85.2731
31500000.0,Sitapaila,2.5,5.0,6.0,1818.2,16.0,Kathmandu,East,27.71515,85.2731
31500000.0,Sunderbasti,2.0,4.0,5.0,1967.9375,14.0,Kathmandu,East,27.69863,85.28072
31800000.0,Sukedhara,2.5,5.0,5.0,1754.03,13.0,Kathmandu,South East,27.72734,85.34555
32000000.0,Bhaisepati,2.5,4.0,4.0,1129.425,16.5,Lalitpur,North East,27.64917,85.30034
32000000.0,Bhangal,2.5,6.0,5.0,1060.975,13.0,Kathmandu,North,27.68795,85.29743
32000000.0,Budhanilkantha,3.0,4.0,5.0,1796.8125,13.0,Kathmandu,South East,27.79072,85.35983
32000000.0,Budhanilkantha,2.5,4.0,5.0,2053.5,13.0,Kathmandu,South,27.79072,85.35983
32000000.0,Budhanilkantha,2.5,5.0,6.0,1026.75,15.0,Kathmandu,North West,27.79072,85.35983
32000000.0,Budhanilkantha,3.0,6.0,4.0,2139.0625,20.0,Kathmandu,North,27.79072,85.35983
32000000.0,Budhanilkantha,2.5,4.0,4.0,1369.0,20.0,Kathmandu,South,27.79072,85.35983
32000000.0,Chabahil,3.0,6.0,8.0,1437.45,20.0,Kathmandu,West,27.71735,85.3471
32000000.0,Chappal Karkhana,3.0,5.0,4.0,1026.75,13.0,Kathmandu,South West,27.73467,85.34294
32000000.0,Chappal Karkhana,2.5,5.0,4.0,1026.75,13.0,Kathmandu,South West,27.73467,85.34294
32000000.0,Dhapasi,2.5,6.0,6.0,1711.25,13.0,Kathmandu,East,27.74745,85.32849
32000000.0,Dhapasi,2.5,5.0,6.0,1711.25,13.0,Kathmandu,East,27.74745,85.32849
32000000.0,Ganesh Chowk,2.5,5.0,5.0,1437.45,15.0,Kathmandu,South West,27.68573,85.23949
32000000.0,Goldhunga,2.5,4.0,4.0,1369.0,20.0,Kathmandu,North,27.75709,85.28536
32000000.0,Kapan,2.5,4.0,5.0,1369.0,13.0,Kathmandu,South East,27.73996,85.36422
32000000.0,Kumarigal,3.0,4.0,8.0,1095.2,10.5,Kathmandu,West,27.71572,85.34765
32000000.0,Nakhipot,2.5,4.0,5.0,1437.45,20.0,Lalitpur,West,27.64985,85.31754
32000000.0,Nayabasti,2.5,4.0,5.0,1283.43,20.0,Lalitpur,West,27.67621,85.30356
32000000.0,Panchetaar,2.5,4.0,5.0,1625.6875,20.0,Kathmandu,East,27.69329,85.32227
32000000.0,Pasikot,2.5,4.0,5.0,2053.5,13.0,Kathmandu,South East,27.76947,85.34776
32000000.0,Pasikot,2.5,5.0,4.0,1882.375,20.0,Kathmandu,North,27.76947,85.34776
32000000.0,Samakhusi,2.5,5.0,6.0,1369.0,13.0,Kathmandu,East,27.72717,85.31614
32000000.0,Samakhusi,3.0,6.0,6.0,1369.0,15.0,Kathmandu,East,27.72717,85.31614
32000000.0,Samakhusi,2.0,4.0,6.0,1369.0,16.0,Kathmandu,East,27.72717,85.31614
32000000.0,Tribhuwan Park,2.5,4.0,5.0,2053.5,20.0,Kathmandu,East,-37.83572,144.95985
32500000.0,Basundhara,2.5,3.0,6.0,1882.375,15.0,Kathmandu,South,27.73397,85.30181
32500000.0,Bhaisepati,2.5,4.0,4.0,1129.425,13.0,Lalitpur,South East,27.64917,85.30034
32500000.0,Bhaisepati,2.5,4.0,4.0,1129.425,13.0,Lalitpur,South West,27.64917,85.30034
32500000.0,Bhaisepati,3.0,5.0,4.0,1369.0,20.0,Lalitpur,West,27.64917,85.30034
32500000.0,Bhaktapur,2.0,4.0,4.0,2395.75,20.0,Bhaktapur,South,27.67471,85.42955
32500000.0,Budhanilkantha,3.0,5.0,5.0,1369.0,13.0,Kathmandu,East,27.79072,85.35983
32500000.0,Budhanilkantha,3.0,4.0,5.0,1369.0,13.0,Kathmandu,South,27.79072,85.35983
32500000.0,Budhanilkantha,3.0,4.0,5.0,1540.125,14.0,Kathmandu,West,27.79072,85.35983
32500000.0,Budhanilkantha,3.0,4.0,5.0,1369.0,15.0,Kathmandu,East,27.79072,85.35983
32500000.0,Budhanilkantha,2.0,4.0,4.0,2139.0625,15.0,Kathmandu,East,27.79072,85.35983
32500000.0,Deuba Chowk,2.5,5.0,5.0,1403.225,14.0,Kathmandu,South West,27.70822,85.33848
32500000.0,Dhapasi,2.5,1.0,5.0,2053.5,10.0,Kathmandu,East,27.74745,85.32849
32500000.0,Dhapasi,2.5,5.0,5.0,1711.25,13.0,Kathmandu,East,27.74745,85.32849
32500000.0,Ganesh Chowk,2.5,5.0,5.0,1197.875,14.0,Kathmandu,South West,27.68573,85.23949
32500000.0,Ghattekulo,3.5,3.0,6.0,1095.2,18.0,Kathmandu,East,27.7016,85.33056
32500000.0,Golfutar,2.5,2.0,4.0,1369.0,13.0,Kathmandu,East,27.75255,85.34663
32500000.0,Golfutar,2.5,4.0,5.0,1369.0,16.0,Kathmandu,East,27.75255,85.34663
32500000.0,Hattiban,3.0,4.0,5.0,1369.0,13.0,Lalitpur,South,27.64904,85.33434
