Price,Land,Road,Face,Floors,Bedroom,Bathroom,Address,City,342.25
36000000,1711.25,13,North,3.5,6,5,Kapan, Kathmandu,
45000000,1711.25,20,North,2.5,4,5,Sanobharyang, Kathmandu,
69000000,1711.25,20,North,3.5,8,,Budhanilkantha, Kathmandu,
41000000,1711.25,13,North,2,,,Dholahiti, Lalitpur,
29500000,1711.25,13,North,2.5,5,5,Sitapaila, Kathmandu,
36500000,1711.25,13,North,3.5,,,Ekatabasti, Kathmandu,
36000000,1711.25,13,North,2.5,5,4,Pasikot, Kathmandu,
17500000,1711.25,20,North,2,4,2,Ramkot, Kathmandu,
39000000,1745.475,13,North,3.5,5,7,Hattigaunda, Kathmandu,
40000000,1779.7,12,North,,5,2,Baluwatar, Kathmandu,
58000000,2053.5,20,North,3.5,8,3,Ganesh Chowk, Kathmandu,
43500000,2053.5,13,North,3,6,4,Deuwa chowk, Kathmandu,
35000000,2053.5,16,North,2.5,7,4,Harisiddhi, Lalitpur,
37000000,2053.5,13,North,2.5,6,5,Budhanilkantha, Kathmandu,
22000000,2121.95,16,North,3,,,Jhaukhel, Bhaktapur,
52500000,2121.95,13,North,4,36,17,Shantinagar, Kathmandu,
35000000,2121.95,8,North,3.5,5,3,Maijubahal, Kathmandu,
85000000,2395.75,20,North,4.5,34,34,New Buspark, Kathmandu,
65000000,2395.75,15,North,,,,Baniyatar, Kathmandu,
42500000,2464.2,26,North,2.5,3,3,Raniban, Kathmandu,
52500000,2738,13,North,3,9,4,Budhanilkantha, Kathmandu,
35000000,2738,13,North,2.5,5,4,Katunje, Bhaktapur,
60000000,2738,12,North,2.5,6,4,Bhaisepati, Lalitpur,
47500000,2806.45,13,North,3,7,6,Naikap, Kathmandu,
7000000,2806.45,20,North,2.5,6,3,Baneshwor, Kathmandu,
45000000,3080.25,26,North,2.5,5,2,Balkot, Bhaktapur,
30000000,3080.25,13,North,2.5,5,4,Muhanpokhari, Kathmandu,
70000000,3080.25,15,North,2.5,3,4,Wasik, Kathmandu,
60000000,3114.475,40,North,,,,Kalopool, Kathmandu,
50000000,3422.5,11,North,2,5,3,Tinkune, Kathmandu,
85000000,3764.75,15,North,2.5,5,5,Narayanthan , Kathmandu,
60000000,3764.75,17,North,2.5,3,3,Grande Villa, Kathmandu,
120000000,4107,16,North,1.5,3,2,Chabahil, Kathmandu,
100000000,4107,16,North,2.5,5,6,Banasthali, Kathmandu,
75000000,4449.25,13,North,2.5,5,5,Pepsicola, Kathmandu,
95000000,4791.5,40,North,3,9,10,Simaltar, Kathmandu,
125000000,5236.425,22,North,4,6,4,Imadol, Lalitpur,
72500000,5476,12,North,2.5,5,6,Dhungeadda, Kathmandu,
6000000,6160.5,15,North,2.5,,,Thulobharyang, Kathmandu,
110000000,6502.75,15,North,2.5,11,9,Swoyambhu, Kathmandu,
32500000,6845,18,North,2.5,4,4,Muhanpokhari, Kathmandu,
100000000,6845,13,North,2.5,5,3,Thulobharyang, Kathmandu,
140000000,7871.75,15,North,2.5,6,7,Budhanilkantha, Kathmandu,
21000000,15743.5,13,North,2.5,4,4,Imadol, Lalitpur,
17000000,752.95,13,North East,2.5,6,2,Lubhu, Lalitpur,
17000000,752.95,13,North East,2.5,5,2,Lubhu, Lalitpur,
17000000,752.95,12,North East,3.5,6,5,Makalbari, Kathmandu,
15000000,752.95,12,North East,2,,2,Jarankhu, Kathmandu,
12000000,787.175,4,North East,2.5,3,,Sitapaila, Kathmandu,
12000000,1026.75,12,North East,1.5,2,2,Matatirtha, Kathmandu,
36700000,1026.75,8,North East,4,4,4,Maitidevi, Kathmandu,
35000000,1026.75,14,North East,4,4,7,Kirtipur, Kathmandu,
24500000,1026.75,10,North East,2.5,7,4,Tyanglafat, Kathmandu,
2500000,1026.75,12,North East,,,,Lolang, Kathmandu,
27000000,1026.75,20,North East,2.5,5,4,Dhapakhel, Lalitpur,
25000000,1026.75,10,North East,4,,,Kapan, Kathmandu,
16000000,1060.975,13,North East,1,2,1,Tikathali, Lalitpur,
32000000,1060.975,13,North East,3.5,,,Shankhamul, Kathmandu,
25000000,1060.975,16,North East,2.5,4,3,Nagarjun, Kathmandu,
12000000,1060.975,20,North East,1,2,1,Danchhi, Kathmandu,
250000000,1060.975,18,North East,6,,,New Road, Kathmandu,
22500000,1060.975,13,North East,3,6,3,Golfutar, Kathmandu,
37000000,1095.2,14,North East,2.5,4,3,Bafal, Kathmandu,
37000000,1095.2,13,North East,2.5,4,3,Bafal, Kathmandu,
31500000,1095.2,20,North East,2.5,5,5,Golfutar, Kathmandu,
28500000,1095.2,20,North East,2.5,7,4,Imadol, Lalitpur,
16500000,1129.425,11,North East,3,4,,Kalanki, Kathmandu,
26000000,1129.425,13,North East,2.5,5,3,Imadol, Lalitpur,
28000000,1129.425,13,North East,3,5,3,Chapali, Kathmandu,
32000000,1129.425,16,North East,2.5,4,4,Bhaisepati, Lalitpur,
32000000,1129.425,16,North East,2.5,4,4,Bhaisepati, Lalitpur,
31000000,1129.425,15,North East,2.5,5,3,Bafal, Kathmandu,
28500000,1163.65,10,North East,3,17,,Paiyuntar, Kathmandu,
38500000,1369,13,North East,2.5,7,5,Budhanilkantha, Kathmandu,
70000000,1369,15,North East,3.5,3,,Nakhipot, Lalitpur,
18000000,1369,13,North East,1,3,2,Matatirtha, Kathmandu,
18000000,1369,13,North East,1,3,2,Matatirtha, Kathmandu,
26500000,1369,12,North East,4,7,,Buddhanagar, Kathmandu,
48000000,1369,25,North East,2.5,6,5,Budhanilkantha, Kathmandu,
26000000,1369,10,North East,2.5,6,3,Tokha, Kathmandu,
29000000,1369,13,North East,4.5,11,4,Kadaghari, Kathmandu,
33500000,1369,13,North East,2.5,4,5,Hepali Height, Kathmandu,
33500000,1369,13,North East,2.5,4,5,Hepali Height, Kathmandu,
29500000,1369,13,North East,2.5,,,Ekatabasti, Kathmandu,
19500000,1369,10,North East,2.5,4,5,Goldhunga, Kathmandu,
35000000,1369,13,North East,2.5,5,5,Narayanthan , Kathmandu,
24500000,1369,12,North East,,6,,Syuchatar, Kathmandu,
14000000,1403.225,10,North East,3,2,,Jhaukhel, Bhaktapur,
36000000,1403.225,20,North East,2.5,7,,Imadol, Lalitpur,
36000000,1403.225,10,North East,3,5,3,Nakkhu, Lalitpur,
39500000,1403.225,13,North East,3,7,5,Hattiban, Lalitpur,
38000000,1403.225,12,North East,2.5,4,1,Bhaisepati, Lalitpur,
40000000,1403.225,13,North East,3,7,5,Hattiban, Lalitpur,
32000000,1403.225,13,North East,2.5,,,Bhangal , Kathmandu,
30500000,1403.225,14,North East,3,5,5,Sanagaun, Lalitpur,
38000000,1437.45,13,North East,2.5,7,4,Sampang Chowk, Lalitpur,
13000000,1437.45,13,North East,1,2,1,Dharmasthali, Kathmandu,
13000000,1437.45,13,North East,1,2,1,Dharmasthali, Kathmandu,
25500000,1437.45,20,North East,2,5,4,Kalanki, Kathmandu,
18000000,1437.45,20,North East,3,2,,Kapan, Kathmandu,
36500000,1437.45,20,North East,2.5,4,3,Sitapaila, Kathmandu,
50000000,1437.45,36,North East,3.5,3,5,Pepsicola, Kathmandu,
42500000,1437.45,36,North East,4,16,4,Balkumari, Lalitpur,
42000000,1437.45,20,North East,2.5,6,,Bhaisepati, Lalitpur,
33000000,1437.45,16,North East,2.5,5,4,Manabahadur Marga, Kathmandu,
28000000,1437.45,20,North East,2.5,,,Rose Village, Bhaktapur,
42000000,1471.675,12,North East,2.5,,3,Lazimpat, Kathmandu,
39500000,1471.675,20,North East,4.5,21,7,Jadibuti, Bhaktapur,
37500000,1711.25,20,North East,2.5,3,4,Sunakothi, Lalitpur,
39000000,1711.25,13,North East,2.5,5,3,Sundarbasti, Kathmandu,
45000000,1711.25,15,North East,2.5,6,5,Hattigaunda, Kathmandu,
34000000,1711.25,13,North East,2.5,6,5,Pasikot, Kathmandu,
26500000,1711.25,36,North East,2.5,8,4,Dharmasthali, Kathmandu,
65000000,1711.25,16,North East,2.5,6,5,Sanepa, Lalitpur,
45000000,1711.25,18,North East,2.5,5,5,Bhaisepati, Lalitpur,
20000000,1711.25,9,North East,3,3,2,Padma Colony, Kathmandu,
37000000,1711.25,13,North East,3.5,8,4,Gongabu, Kathmandu,
36500000,1745.475,14,North East,2.5,5,3,Sainbu, Lalitpur,
70000000,1745.475,12,North East,5.5,,,Bagbazar, Kathmandu,
55000000,1779.7,15,North East,2.5,5,5,Hepali Height, Kathmandu,
45000000,1779.7,12,North East,2.5,5,3,Tokha, Kathmandu,
28000000,1779.7,12,North East,1,,,Pasikot, Kathmandu,
38000000,1779.7,18,North East,2.5,5,5,Bhaisepati, Lalitpur,
30000000,1779.7,20,North East,2.5,4,5,Pasikot, Kathmandu,
46000000,1813.925,27,North East,3.5,6,,Budhanilkantha, Kathmandu,
49500000,1813.925,16,North East,3.5,7,8,Bhaisepati, Lalitpur,
40500000,1882.375,13,North East,2,4,3,Kusunti, Lalitpur,
55000000,2053.5,13,North East,3.5,10,6,Maitrinagar, Kathmandu,
78000000,2053.5,13,North East,2.5,4,5,Bhaisepati, Lalitpur,
35000000,2053.5,22,North East,2.5,6,4,Khumaltar, Lalitpur,
61000000,2053.5,15,North East,2.5,6,5,Budhanilkantha, Kathmandu,
37500000,2053.5,14,North East,2.5,7,5,Hattigaunda, Kathmandu,
48500000,2053.5,20,North East,2.5,4,4,Thaiba, Lalitpur,
37500000,2087.725,20,North East,2.5,,,Sallaghari, Bhaktapur,
68000000,2121.95,23,North East,3.5,7,3,Shankhamul, Kathmandu,
62500000,2121.95,15,North East,2.5,6,6,Budhanilkantha, Kathmandu,
36500000,2121.95,13,North East,3,4,3,Hattigaunda, Kathmandu,
54900000,2395.75,13,North East,2,5,5,Golfutar, Kathmandu,
36000000,2395.75,12,North East,2.5,6,2,Imadol, Lalitpur,
36000000,2395.75,20,North East,2.5,5,2,Imadol, Lalitpur,
44000000,2395.75,13,North East,2.5,5,4,Dhapasi, Kathmandu,
40000000,2395.75,13,North East,2.5,4,4,Saraswotinagar, Kathmandu,
67500000,2464.2,13,North East,2.5,6,4,Kupandole, Lalitpur,
52500000,2464.2,14,North East,2.5,,,Narayanthan , Kathmandu,
63500000,2464.2,20,North East,2.5,11,4,Bhimsengola, Kathmandu,
55000000,2464.2,13,North East,2.5,4,5,Narayanthan , Kathmandu,
85000000,2498.425,17,North East,2.5,5,4,Sainbu, Lalitpur,
26500000,2498.425,13,North East,2,,,Sirutar, Bhaktapur,
45000000,2738,13,North East,2.5,5,4,Machhegaun , Kathmandu,
45000000,2738,15,North East,2.5,4,3,Pasikot, Kathmandu,
31000000,2738,13,North East,1,2,1,Makalbari, Kathmandu,
48000000,2806.45,13,North East,3,7,5,Purano Naikap, Kathmandu,
42000000,2806.45,13,North East,2,4,3,Dhapakhel, Lalitpur,
55000000,2806.45,13,North East,2.5,4,4,Budhanilkantha, Kathmandu,
27500000,3080.25,4,North East,,,,Dhapakhel, Lalitpur,
67500000,3148.7,11,North East,4,8,6,Bouddha, Kathmandu,
72500000,3422.5,13,North East,2.5,6,3,Maharajgunj, Kathmandu,
75000000,3422.5,20,North East,2.5,6,6,Bhimsengola, Kathmandu,
110000000,3490.95,12,North East,5,,,Balaju, Kathmandu,
45000000,3525.175,13,North East,2.5,,,Kharibot, Kathmandu,
3400000,3764.75,16,North East,2,4,,Hattigaunda, Kathmandu,
140000000,3833.2,22,North East,2.5,,,Thulobharyang, Kathmandu,
46000000,4358,27,North East,3.5,5,6,Dhobikhola, Kathmandu,
40000000,4551.925,16,North East,3,,,Matatirtha, Kathmandu,
110000000,5133.75,15,North East,2.5,5,6,Budhanilkantha, Kathmandu,
145000000,5133.75,20,North East,2.5,4,5,Mandikhatar, Kathmandu,
8500000,593.9999999,13,North West,4,,,Chhauni, Kathmandu,
10000000,752.95,13,North West,1,3,1,Tokha, Kathmandu,
22000000,787.175,15,North West,3.5,7,3,Sitapaila, Kathmandu,
23000000,1026.75,10,North West,3,4,2,Syuchatar, Kathmandu,
24000000,1026.75,14,North West,3,7,3,Birendra Chowk, Kathmandu,
32000000,1026.75,15,North West,2.5,6,5,Budhanilkantha, Kathmandu,
31500000,1060.975,10,North West,3.5,,,Swoyambhu, Kathmandu,
23500000,1060.975,15,North West,2.5,4,4,Nakhipot, Lalitpur,
19900000,1060.975,18,North West,2.5,4,,Bhaisepati, Lalitpur,
23500000,1060.975,15,North West,2.5,4,4,Kusunti, Lalitpur,
30000000,1095.2,13,North West,3,12,5,Grande Hospital, Kathmandu,
18500000,1095.2,12,North West,2.5,,,Thankot, Kathmandu,
26500000,1095.2,11,North West,2.5,4,4,Imadol, Lalitpur,
26500000,1095.2,16,North West,2.5,5,5,Bhaisepati, Lalitpur,
22000000,1095.2,15,North West,,,,Chunikhel, Kathmandu,
21500000,1095.2,16,North West,3.5,5,3,Sano thimi, Bhaktapur,
22500000,1095.2,20,North West,3,7,3,Srijananagar, Bhaktapur,
28500000,1129.425,13,North West,2.5,4,4,Imadol, Lalitpur,
24000000,1129.425,28,North West,2.5,5,3,Gothatar, Kathmandu,
23000000,1129.425,10,North West,2.5,5,4,Ramkot, Kathmandu,
39900000,1163.65,16,North West,2.5,6,3,Imadol, Lalitpur,
20000000,1369,12,North West,3,4,,Sitapaila, Kathmandu,
37000000,1369,16,North West,2.5,6,5,Bhaisepati, Lalitpur,
60000000,1369,15,North West,5.5,8,8,Kalikasthan, Kathmandu,
25000000,1369,13,North West,2.5,6,3,Sallaghari, Bhaktapur,
22000000,1369,16,North West,3,8,3,Baniyatar, Kathmandu,
37500000,1369,16,North West,2.5,6,6,Bhaisepati, Lalitpur,
27000000,1403.225,13,North West,2.5,7,4,Tikathali, Lalitpur,
29500000,1437.45,13,North West,2.5,4,4,Satungal, Kathmandu,
29000000,1437.45,13,North West,3,5,6,Matatirtha, Kathmandu,
19000000,1437.45,12,North West,3,8,3,Tathali, Bhaktapur,
13000000,1471.675,20,North West,2.5,3,2,Jharuwarasi, Lalitpur,
45000000,1711.25,15,North West,2.5,5,6,Budhanilkantha, Kathmandu,
39000000,1711.25,20,North West,,6,5,Budhanilkantha, Kathmandu,
37500000,1711.25,18,North West,2.5,7,3,Rudreshwor, Kathmandu,
25000000,1711.25,33,North West,1,1,1,Kirtipur, Kathmandu,
41500000,1745.475,13,North West,2.5,6,6,Budhanilkantha, Kathmandu,
55000000,1779.7,13,North West,3.5,8,7,Dhumbarahi, Kathmandu,
55000000,2053.5,20,North West,5,,,Pepsicola, Kathmandu,
46500000,2121.95,13,North West,3.5,4,5,Mandikhatar, Kathmandu,
44500000,2121.95,17,North West,2.5,3,5,Bhaisepati, Lalitpur,
37500000,2224.625,13,North West,2.5,4,4,Bhaisepati, Lalitpur,
63500000,2700,14,North West,2.5,5,5,Sanepa, Lalitpur,
53500000,2772.225,12,North West,4,8,4,Narayantar, Kathmandu,
57000000,3422.5,14,North West,3,,,Ganesh Chowk, Kathmandu,
95000000,3422.5,18,North West,2.5,4,4,Dhumbarahi, Kathmandu,
67400000,3490.95,20,North West,2,4,3,Sitapaila, Kathmandu,
95000000,3764.75,17,North West,2.5,6,4,Katunje, Bhaktapur,
65000000,4107,16,North West,2.5,5,6,Maligaon, Kathmandu,
130000000,4449.25,30,North West,3.5,5,5,Lazimpat, Kathmandu,
113000000,5133.75,30,North West,3.5,5,5,Lazimpat, Kathmandu,
5900000,5476,36,North West,2.5,5,4,Thimi, Bhaktapur,
100000000,6845,20,North West,2.5,4,4,Pasikot, Kathmandu,
190000000,8214,20,North West,4.5,8,6,Thimi, Bhaktapur,
30000000,102.675,20,South,5,,,Kwalakhu, Lalitpur,
130000000,444.925,12,South,2.5,7,4,Mahalaxmisthan, Lalitpur,
32000000,444.925,13,South,4,,,Yetkha, Kathmandu,
26000000,684.5,20,South,5,,4,Bagbazar, Kathmandu,
15500000,752.95,5,South,1,4,2,Dhapasi, Kathmandu,
27500000,752.95,20,South,2.5,,3,Swoyambhu, Kathmandu,
23500000,752.95,10,South,2.5,8,,Imadol, Lalitpur,
17500000,752.95,12,South,2.5,,,Tikathali, Lalitpur,
22500000,752.95,10,South,2.5,4,2,Lazimpat, Kathmandu,
16000000,752.95,11,South,2.5,4,5,Ekatabasti, Kathmandu,
19500000,752.95,13,South,2.5,,,Tikathali, Lalitpur,
19500000,752.95,13,South,2.5,,,Tikathali, Lalitpur,
15000000,752.95,13,South,2.5,,,Sipadol, Bhaktapur,
19000000,752.95,10,South,2.5,4,2,Imadol, Lalitpur,
14300000,752.95,12,South,2.5,3,3,Jorpati, Kathmandu,
15000000,752.95,13,South,3,,3,Sitapaila, Kathmandu,
19000000,752.95,13,South,3,6,4,Dhapakhel, Lalitpur,
17000000,752.95,13,South,,3,3,Imadol, Lalitpur,
22500000,752.95,13,South,2.5,6,3,Khusibu, Kathmandu,
23000000,787.175,13,South,2.5,5,5,Sampang Chowk, Lalitpur,
19000000,787.175,13,South,2.5,4,3,Lalitpur,,
15500000,787.175,13,South,1,2,1,Gwarko, Lalitpur,
12000000,787.175,13,South,1,2,1,Darjeeling Height, Bhaktapur,
26500000,1026.75,20,South,2,,,Jyotinagar, Kathmandu,
22000000,1026.75,13,South,2.5,5,4,Lubhu, Lalitpur,
17300000,1026.75,5,South,2.5,1,1,Kadaghari, Kathmandu,
21000000,1026.75,10,South,2.5,5,3,Gothatar, Kathmandu,
30000000,1026.75,12,South,2.5,,,Kaushaltar, Bhaktapur,
27500000,1026.75,22,South,3.5,6,7,Manamaiju, Kathmandu,
23000000,1026.75,13,South,2.5,7,3,Tikathali, Lalitpur,
23000000,1026.75,13,South,2.5,7,3,Tikathali, Lalitpur,
23000000,1026.75,13,South,2.5,4,3,Tikathali, Lalitpur,
23000000,1026.75,10,South,2.5,5,3,Kalanki, Kathmandu,
46000000,1026.75,10,South,4,8,5,Shantinagar, Kathmandu,
30000000,1026.75,8,South,2.5,5,3,Maitidevi, Kathmandu,
15000000,1026.75,17,South,2.5,,,Danchhi, Kathmandu,
25000000,1026.75,10,South,3.5,7,3,Chunikhel, Kathmandu,
15000000,1026.75,17,South,2.5,4,3,Danchhi, Kathmandu,
17500000,1026.75,13,South,3,,,Satungal, Kathmandu,
17200000,1026.75,10,South,3,5,,Khahare, Kathmandu,
18000000,1026.75,20,South,2.5,,,Lamatar, Lalitpur,
14700000,1026.75,14,South,1,,,Imadol, Lalitpur,
22000000,1026.75,10,South,2.5,,,Basanti Chowk, Kathmandu,
15500000,1026.75,19,South,1,4,,Chunikhel, Kathmandu,
40000000,1026.75,20,South,2.5,4,4,Jhamsikhel, Lalitpur,
24000000,1026.75,11,South,3,5,3,Tokha, Kathmandu,
24000000,1026.75,11,South,3,6,3,Narayantar, Kathmandu,
35000000,1026.75,20,South,2.5,3,4,Karyabinayak, Lalitpur,
18500000,1026.75,13,South,2.5,,,Ekatabasti, Kathmandu,
23000000,1026.75,16,South,2.5,4,3,Nakkhu, Lalitpur,
20500000,1026.75,13,South,2.5,6,3,Syuchatar, Kathmandu,
39000000,1026.75,30,South,3.5,10,4,Shantinagar, Kathmandu,
15500000,1026.75,20,South,2.5,,,Darjeeling Height, Bhaktapur,
17000000,1026.75,13,South,2,5,3,Lamathumki, Kathmandu,
18200000,1026.75,13,South,,4,,Imadol, Lalitpur,
29000000,1040,20,South,2.5,,,Lubhu, Lalitpur,
15000000,1060.975,10,South,1,2,1,Danchhi, Kathmandu,
27500000,1060.975,20,South,2.5,7,5,Imadol, Lalitpur,
26500000,1060.975,20,South,2.5,4,4,Imadol, Lalitpur,
27000000,1060.975,13,South,2.5,4,3,Gwarko, Lalitpur,
26500000,1060.975,20,South,2.5,4,3,Imadol, Lalitpur,
22000000,1060.975,12,South,3,,,Sano thimi, Bhaktapur,
27000000,1060.975,13,South,3,5,4,Gwarko, Lalitpur,
20000000,1060.975,6,South,2,,,Chandragiri, Kathmandu,
30000000,1060.975,13,South,2.5,,,Harisiddhi, Lalitpur,
35000000,1060.975,16,South,4.5,4,2,Ghattekulo, Kathmandu,
22000000,1060.975,16,South,2.5,,,Sanagaun, Lalitpur,
21000000,1060.975,13,South,2.5,,,Balkot, Bhaktapur,
28000000,1060.975,25,South,4,10,3,Sukedhara, Kathmandu,
21500000,1060.975,13,South,2.5,4,3,Imadol, Lalitpur,
12500000,1060.975,13,South,1,,,Darjeeling Height, Bhaktapur,
22500000,1095.2,20,South,2.5,,,Pasikot, Kathmandu,
33000000,1095.2,20,South,2.5,6,4,Nakhipot, Lalitpur,
28000000,1095.2,15,South,2.5,,,Imadol, Lalitpur,
27000000,1095.2,15,South,2.5,4,4,Nakhipot, Lalitpur,
35000000,1095.2,13,South,2.5,5,3,Chhauni, Kathmandu,
24500000,1095.2,13,South,2.5,5,4,Ochu Height, Lalitpur,
28000000,1095.2,13,South,2.5,5,3,Nakhipot, Lalitpur,
25500000,1095.2,13,South,2.5,6,5,Hattiban, Lalitpur,
27000000,1095.2,13,South,2.5,5,3,Ochu Height, Lalitpur,
27000000,1095.2,13,South,3.5,,,Sundarbasti, Kathmandu,
25000000,1095.2,13,South,2.5,6,2,Syuchatar, Kathmandu,
23000000,1095.2,10,South,2.5,5,3,Jorpati, Kathmandu,
30000000,1095.2,13,South,3,6,3,Narayantar, Kathmandu,
25000000,1095.2,13,South,2.5,,,Hattiban, Lalitpur,
27500000,1095.2,20,South,2.5,4,5,Bhaisepati, Lalitpur,
10500000,1095.2,10,South,1,3,1,Sudal, Bhaktapur,
23500000,1095.2,20,South,2.5,5,3,Harisiddhi, Lalitpur,
24000000,1095.2,13,South,2.5,5,4,Kusunti, Lalitpur,
45000000,1095.2,13,South,2.5,8,8,Shankhamul, Kathmandu,
22500000,1095.2,13,South,2.5,,,Jyotinagar, Kathmandu,
27000000,1095.2,20,South,2.5,4,4,Sitapaila, Kathmandu,
22000000,1095.2,13,South,2.5,,,Imadol, Lalitpur,
27000000,1095.2,13,South,3.5,,,Khahare, Kathmandu,
22500000,1095.2,13,South,2.5,6,,Jyotinagar, Kathmandu,
32500000,1100,16,South,3.5,,,Manamaiju, Kathmandu,
42500000,1129.425,20,South,2.5,5,,Imadol, Lalitpur,
33000000,1129.425,16,South,2.5,6,4,Ochu Height, Lalitpur,
32500000,1129.425,13,South,2.5,,,Imadol, Lalitpur,
18000000,1129.425,20,South,2.5,4,3,Thaiba, Lalitpur,
42500000,1129.425,16,South,2.5,5,5,Narayanthan , Kathmandu,
17000000,1129.425,10,South,2.5,5,3,Goldhunga, Kathmandu,
29000000,1129.425,18,South,2.5,3,4,Nakhudole, Lalitpur,
46000000,1129.425,15,South,2.5,4,5,Hattiban, Lalitpur,
17500000,1129.425,13,South,,,,Bhatkepati, Kathmandu,
11500000,1197.875,18,South,4,3,1,Thankot, Kathmandu,
22500000,1200,13,South,7,,,New Road, Kathmandu,
19000000,1369,5,South,2.5,4,3,Bhaisepati, Lalitpur,
30000000,1369,13,South,4.5,,,Bagdurbar, Kathmandu,
42500000,1369,14,South,2.5,3,3,Imadol, Lalitpur,
42500000,1369,14,South,2.5,3,3,Imadol, Lalitpur,
19500000,1369,13,South,2.5,5,4,Imadol, Lalitpur,
26000000,1369,10,South,2.5,4,3,Thecho, Lalitpur,
35000000,1369,12,South,3.5,5,3,Gongabu, Kathmandu,
29000000,1369,12,South,2.5,,,Thulobharyang, Kathmandu,
24000000,1369,15,South,1,2,1,Kapan, Kathmandu,
29500000,1369,16,South,2.5,4,3,Golfutar, Kathmandu,
41500000,1369,6,South,4,5,5,Koteshwor, Kathmandu,
42500000,1369,13,South,2.5,6,4,Imadol, Lalitpur,
38000000,1369,22,South,4,18,,Suryabinayak, Bhaktapur,
39000000,1369,14,South,2.5,6,4,Sukedhara, Kathmandu,
35000000,1369,14,South,2.5,,,Sitapaila, Kathmandu,
27000000,1369,14,South,2.5,,,Tikathali, Lalitpur,
36500000,1369,12,South,2.5,5,4,Bafal, Kathmandu,
31500000,1369,13,South,2.5,11,5,Gongabu, Kathmandu,
32000000,1369,20,South,2.5,4,4,Budhanilkantha, Kathmandu,
31000000,1369,12,South,2.5,4,4,Banasthali, Kathmandu,
27500000,1369,13,South,2,5,3,Manjushree Marga, Lalitpur,
37500000,1369,13,South,2.5,,,Imadol, Lalitpur,
27500000,1369,13,South,2.5,5,4,Bhaisepati, Lalitpur,
39000000,1369,20,South,2.5,4,,Syuchatar, Kathmandu,
29500000,1369,13,South,2.5,3,3,Dhapasi, Kathmandu,
34000000,1369,13,South,2.5,4,2,Imadol, Lalitpur,
26000000,1369,11,South,2.5,6,3,Lambagar, Kathmandu,
38000000,1369,12,South,3.5,9,4,Manamaiju, Kathmandu,
30000000,1369,12,South,2.5,,,Sukedhara, Kathmandu,
27500000,1369,13,South,2.5,5,6,Dhungedhara, Kathmandu,
27000000,1369,15,South,2.5,5,3,Kusunti, Lalitpur,
37000000,1369,20,South,2.5,5,,Golfutar, Kathmandu,
21500000,1369,14,South,3,,,Ganesh Chowk, Kathmandu,
16000000,1369,16,South,2.5,,,Thankot, Kathmandu,
21000000,1369,13,South,2.5,,,Harsha Chowk, Bhaktapur,
15000000,1369,13,South,1,2,1,Balkot, Bhaktapur,
38000000,1369,15,South,,6,5,Naxal, Kathmandu,
31500000,1403.225,15,South,2.5,,,Bhangal , Kathmandu,
28500000,1403.225,13,South,2.5,6,5,Chunikhel, Kathmandu,
