Address,Bedroom,Bathroom,Floors,Face,Road,City,Land,Price
Budhanilkantha,5,6,3,North,14,Kathmandu,7871.75,125000000
Budhanilkantha,5,5,3,North,14,Kathmandu,3422.5,70000000
Budhanilkantha,4,4,3,South West,13,Kathmandu,2395.75,57000000
Budhanilkantha,4,4,3,South,20,Kathmandu,2738,45000000
Budhanilkantha,5,5,3,East,22,Kathmandu,2395.75,525000000
Budhanilkantha,4,5,3,North,18,Kathmandu,3080.25,55000000
Budhanilkantha,4,3,3,North,14,Kathmandu,1369,35000000
Budhanilkantha,0,3,,South East,20,Kathmandu,2738,42000000
Budhanilkantha,4,4,2,North East,13,Kathmandu,2909.125,55000000
Budhanilkantha,0,3,3,South,15,Kathmandu,2139.0625,37500000
Budhanilkantha,2,1,,North,13,Kathmandu,1112.3125,16000000
Budhanilkantha,6,5,3,North,13,Kathmandu,1369,37500000
Budhanilkantha,6,5,3,North,13,Kathmandu,1369,33500000
Budhanilkantha,6,6,3,East,20,Kathmandu,2738,35000000
Budhanilkantha,5,5,,East,16,Kathmandu,2053.5,55000000
Budhanilkantha,0,0,,South,13,Kathmandu,1540.125,36500000
Budhanilkantha,0,0,,East,13,Kathmandu,1112.3125,25000000
Budhanilkantha,0,0,,West,0,Kathmandu,2738,45000000
Budhanilkantha,3,5,,South West,13,Kathmandu,1754.03125,34000000
Budhanilkantha,6,7,,South East,15,Kathmandu,6160.5,100000000
Budhanilkantha,3,4,,East,20,Kathmandu,1711.25,40000000
Budhanilkantha,0,0,,North East,0,Kathmandu,1369,35000000
Budhanilkantha,0,0,,South East,0,Kathmandu,10952,150000000
Budhanilkantha,4,3,3,East,10,Kathmandu,1112.3125,16000000
Budhanilkantha,7,4,2.5,East,13,Kathmandu,3123.03125,60000000
Budhanilkantha,5,6,2.5,West,14,Kathmandu,1711.25,46000000
Budhanilkantha,3,4,2,West,14,Kathmandu,3764.75,110000000
Budhanilkantha,0,0,2.5,East,12,Kathmandu,2053.5,45000000
Budhanilkantha,5,3,,West,20,Kathmandu,6845,100000000
Budhanilkantha,5,5,3,North West,22,Kathmandu,3080.25,63000000
Budhanilkantha,5,3,,East,12,Kathmandu,2053.5,47000000
Budhanilkantha,3,3,3,South West,13,Kathmandu,941.1875,16000000
Budhanilkantha,4,4,3,South East,20,Kathmandu,3080.25,55000000
Budhanilkantha,5,5,3,East,20,Kathmandu,2481.3125,58000000
Budhanilkantha,6,4,,East,12,Kathmandu,6845,100000000
Budhanilkantha,7,5,2,East,15,Kathmandu,4107,57000000
Budhanilkantha,4,5,2,East,22,Kathmandu,2395.75,57500000
Budhanilkantha,6,4,2.5,East,13,Kathmandu,1197.875,24500000
Budhanilkantha,4,0,3,North,14,Kathmandu,5476,87500000
Budhanilkantha,6,5,,East,16,Kathmandu,1711.25,50000000
Budhanilkantha,4,0,,East,16,Kathmandu,3764.75,150000000
Budhanilkantha,6,6,3,East,13,Kathmandu,4107,60000000
Budhanilkantha,3,3,,South,22,Kathmandu,1796.8125,26000000
Budhanilkantha,4,4,3,West,20,Kathmandu,1796.8125,50000000
Budhanilkantha,9,3,3,South,13,Kathmandu,1026.75,25000000
Budhanilkantha,6,4,3,East,15,Kathmandu,1369,22000000
Budhanilkantha,8,8,,East,16,Kathmandu,2738,39000000
Budhanilkantha,5,6,3,South East,15,Kathmandu,4107,72000000
Budhanilkantha,5,5,3,East,13,Kathmandu,2738,42500000
Budhanilkantha,4,6,3,South East,20,Kathmandu,2652.4375,59000000
Budhanilkantha,4,6,3,North,20,Kathmandu,2139.0625,32000000
Budhanilkantha,8,8,3,South,13,Kathmandu,3764.75,85000000
Budhanilkantha,6,4,,East,13,Kathmandu,1582.90625,30000000
Budhanilkantha,5,7,3,East,14,Kathmandu,2053.5,36000000
Budhanilkantha,5,7,3,South East,20,Kathmandu,2738,45000000
Budhanilkantha,5,7,3,South,15,Kathmandu,7187.25,100000000
Budhanilkantha,7,5,2,North West,12,Kathmandu,1540.125,25000000
Budhanilkantha,4,5,,South,13,Kathmandu,2053.5,32000000
Budhanilkantha,5,6,3,East,26,Kathmandu,2053.5,45000000
Budhanilkantha,9,4,3,East,20,Kathmandu,2823.5625,58000000
Budhanilkantha,7,7,3,East,15,Kathmandu,10267.5,180000000
Budhanilkantha,2,2,1,South,12,Kathmandu,1711.25,15000000
Budhanilkantha,5,5,3,South East,20,Kathmandu,2738,52500000
Budhanilkantha,6,6,3,East,13,Kathmandu,1369,26500000
Budhanilkantha,5,6,3,South,20,Kathmandu,6502.75,55000000
Budhanilkantha,8,8,4,East,15,Kathmandu,7187.25,105000000
Budhanilkantha,5,5,3,South,15,Kathmandu,21904,105000000
Budhanilkantha,6,6,3,South East,15,Kathmandu,3764.75,60000000
Budhanilkantha,6,6,3,North East,18,Kathmandu,1112.3125,22500000
Budhanilkantha,5,6,3,North,13,Kathmandu,1711.25,33000000
Budhanilkantha,5,5,2,West,13,Kathmandu,1369,30500000
Budhanilkantha,6,6,3,South East,13,Kathmandu,1369,28000000
Budhanilkantha,6,6,3,East,14,Kathmandu,1796.8125,27000000
Budhanilkantha,5,5,3,South East,15,Kathmandu,2738,37000000
Budhanilkantha,5,5,3,South East,0,Kathmandu,1711.25,37500000
Budhanilkantha,4,5,3,South West,20,Kathmandu,2738,57500000
Budhanilkantha,5,6,3,North East,13,Kathmandu,2053.5,45000000
Budhanilkantha,5,5,3,East,13,Kathmandu,1369,32500000
Budhanilkantha,5,5,3,East,20,Kathmandu,2738,42000000
Budhanilkantha,5,5,3,South East,14,Kathmandu,1069.53125,22500000
Budhanilkantha,6,6,3,North East,30,Kathmandu,2139.0625,34000000
Budhanilkantha,6,6,3,East,20,Kathmandu,7187.25,160000000
Budhanilkantha,5,6,3,South West,14,Kathmandu,5818.25,62000000
Budhanilkantha,8,4,3,North,10,Kathmandu,1197.875,19000000
Budhanilkantha,6,7,3,East,15,Kathmandu,7529.5,70000000
Budhanilkantha,10,10,4,East,20,Kathmandu,7187.25,160000000
Budhanilkantha,5,5,3,North,13,Kathmandu,1112.3125,18000000
Budhanilkantha,5,6,3,East,18,Kathmandu,6845,145000000
Budhanilkantha,5,5,3,East,15,Kathmandu,1369,29800000
Budhanilkantha,7,6,3,South West,20,Kathmandu,1711.25,29900000
Budhanilkantha,5,5,3,West,13,Kathmandu,3165.8125,49000000
Budhanilkantha,5,5,3,South,16,Kathmandu,1711.25,44500000
Budhanilkantha,5,5,3,South,14,Kathmandu,1711.25,29000000
Budhanilkantha,5,5,3,East,13,Kathmandu,2053.5,36000000
Budhanilkantha,5,5,3,South West,14,Kathmandu,1796.8125,31000000
Budhanilkantha,5,5,3,East,20,Kathmandu,2823.5625,40000000
Budhanilkantha,6,5,3,North West,15,Kathmandu,4107,57500000
Budhanilkantha,4,5,3,South East,15,Kathmandu,2395.75,45000000
Budhanilkantha,6,6,3,East,20,Kathmandu,24984.25,400000000
Budhanilkantha,5,5,3,East,15,Kathmandu,4449.25,72000000
Budhanilkantha,5,5,3,South,14,Kathmandu,5133.75,65000000
Budhanilkantha,10,0,3,North,15,Kathmandu,1711.25,22000000
Budhanilkantha,0,0,,South,15,Kathmandu,3080.25,49500000
Budhanilkantha,5,5,3,South East,13,Kathmandu,5133.75,65000000
Budhanilkantha,6,5,3,South East,15,Kathmandu,2823.5625,44500000
Budhanilkantha,10,8,4,South,30,Kathmandu,1369,30000000
Budhanilkantha,6,6,3,North West,20,Kathmandu,6845,100000000
Budhanilkantha,5,7,3,South East,20,Kathmandu,6160.5,96000000
Budhanilkantha,13,0,,West,13,Kathmandu,2139.0625,26200000
Budhanilkantha,6,4,3,East,13,Kathmandu,1796.8125,25500000
Budhanilkantha,0,3,3,East,13,Kathmandu,1454.5625,22500000
Budhanilkantha,0,3,3,East,13,Kathmandu,1454.5625,23500000
Budhanilkantha,5,5,2,East,14,Kathmandu,4791.5,51000000
Budhanilkantha,5,6,3,West,20,Kathmandu,10952,105000000
Budhanilkantha,5,6,3,North East,12,Kathmandu,1454.5625,21800000
Budhanilkantha,0,0,3,East,14,Kathmandu,10952,115000000
Budhanilkantha,4,6,3,East,15,Kathmandu,3422.5,62000000
Budhanilkantha,4,4,3,North East,15,Kathmandu,1711.25,30500000
Budhanilkantha,3,4,3,East,20,Kathmandu,1347.609375,33000000
Budhanilkantha,0,0,,North East,16,Kathmandu,2181.84375,26000000
Budhanilkantha,0,0,3,North East,20,Kathmandu,1775.421875,29000000
Budhanilkantha,2,1,1,West,12,Kathmandu,1197.875,12800000
Budhanilkantha,10,3,3,South,13,Kathmandu,1454.5625,27500000
Budhanilkantha,5,4,3,South East,13,Kathmandu,1796.8125,32000000
Budhanilkantha,9,0,3,North West,13,Kathmandu,1454.5625,21000000
Budhanilkantha,3,3,2,South West,18,Kathmandu,1796.8125,28500000
Budhanilkantha,4,3,3,West,13,Kathmandu,2738,25000000
Budhanilkantha,6,3,2,West,20,Kathmandu,5476,90000000
Budhanilkantha,5,3,2,East,20,Kathmandu,7187.25,80000000
Budhanilkantha,5,4,2,East,20,Kathmandu,3165.8125,50000000
Budhanilkantha,4,3,,South,20,Kathmandu,21904,105000000
Budhanilkantha,0,4,3,South East,18,Kathmandu,1369,33500000
Budhanilkantha,2,1,,West,11,Kathmandu,1369,30000
Budhanilkantha,6,7,3,South East,16,Kathmandu,7187.25,250000
Budhanilkantha,5,4,,East,0,Kathmandu,8556.25,200000
Budhanilkantha,5,4,2,East,20,Kathmandu,2139.0625,36500000
Budhanilkantha,4,3,3,East,15,Kathmandu,1090.921875,22500000
Budhanilkantha,5,4,3,East,15,Kathmandu,1369,32500000
Budhanilkantha,5,4,3,East,14,Kathmandu,4962.625,200000
Budhanilkantha,5,4,,South,0,Kathmandu,4107,200000
Budhanilkantha,5,4,2,East,20,Kathmandu,2738,65000000
Budhanilkantha,6,6,2,East,18,Kathmandu,6845,150000000
Budhanilkantha,5,7,2,East,18,Kathmandu,32856,250000000
Budhanilkantha,6,6,3,East,16,Kathmandu,2053.5,37000000
Budhanilkantha,4,3,2,East,15,Kathmandu,1026.75,19000000
Budhanilkantha,4,4,,East,0,Kathmandu,1711.25,200000
Budhanilkantha,5,4,2,East,16,Kathmandu,3422.5,63000000
Budhanilkantha,5,5,2,East,20,Kathmandu,5818.25,60000000
Budhanilkantha,6,4,3,East,30,Kathmandu,2053.5,34500000
Budhanilkantha,0,3,2,East,16,Kathmandu,3080.25,38000000
Budhanilkantha,5,4,,East,16,Kathmandu,7529.5,70000000
Budhanilkantha,3,4,2,North,15,Kathmandu,1369,100000
Budhanilkantha,4,3,2,East,14,Kathmandu,1369,24000000
Budhanilkantha,4,4,,East,16,Kathmandu,2395.75,45000000
Budhanilkantha,5,4,2,North East,15,Kathmandu,2053.5,36000000
Budhanilkantha,2,1,,East,0,Kathmandu,1711.25,25000
Budhanilkantha,4,4,2,East,15,Kathmandu,4791.5,67500000
Budhanilkantha,4,4,2,East,15,Kathmandu,0,32500000
Budhanilkantha,4,4,2,East,14,Kathmandu,0,31000000
Budhanilkantha,4,4,3,East,33,Kathmandu,2053.5,35000000
Budhanilkantha,5,4,,East,20,Kathmandu,2738,47500000
Budhanilkantha,6,7,2,North,20,Kathmandu,8898.5,130000000
Budhanilkantha,24,0,4,East,22,Kathmandu,16428,550000
Budhanilkantha,0,0,3,North West,24,Kathmandu,2738,15000
Budhanilkantha,5,4,3,East,20,Kathmandu,10952,200000
Budhanilkantha,5,4,2,East,13,Kathmandu,2823.5625,41000000
Budhanilkantha,0,3,3,East,13,Kathmandu,1454.5625,23500000
Budhanilkantha,4,4,3,North East,15,Kathmandu,1711.25,30500000
Budhanilkantha,3,4,3,East,20,Kathmandu,1347.609375,33000000
Budhanilkantha,5,4,3,East,12,Kathmandu,2845,35000000
Budhanilkantha,5,0,,North,15,Kathmandu,2200,30000
Budhanilkantha,0,0,3,North East,20,Kathmandu,1775.421875,29000000
Budhanilkantha,4,3,,West,15,Kathmandu,2000,43000
Budhanilkantha,2,1,1,West,12,Kathmandu,1197.875,12800000
Budhanilkantha,10,3,3,South,13,Kathmandu,1454.5625,27500000
Budhanilkantha,5,4,3,South East,13,Kathmandu,1796.8125,32000000
Budhanilkantha,5,4,,South East,13,Kathmandu,5476,140000
Budhanilkantha,4,6,2.5,South East,20,Kathmandu,6074.9375,110000000
Budhanilkantha,5,4,3,West,13,Kathmandu,5133.75,62500000
Budhanilkantha,4,5,3,South,18,Kathmandu,4021.4375,36500000
Chabahil,10,6,4,North West,32.81,Kathmandu,3422.5,70000000
Chabahil,0,0,,East,13,Kathmandu,1197.875,14000000
Chabahil,8,5,,East,13,Kathmandu,919.796875,16500000
Chabahil,0,0,,North East,40,Kathmandu,3058.859375,120000000
Chabahil,8,4,3,West,0,Kathmandu,1194.7929,31000000
Chabahil,0,0,4,East,0,Kathmandu,3080.25,57500000
Chabahil,20,0,4,North,30,Kathmandu,4791.5,130000000
Chabahil,5,6,3,East,15,Kathmandu,10952,150000000
Chabahil,6,4,4,East,20,Kathmandu,1112.3125,25000000
Chabahil,5,5,3,East,14,Kathmandu,1796.8125,49500000
Chabahil,5,5,3,East,15,Kathmandu,1796.8125,500000000
Chabahil,0,2,2,North,18,Kathmandu,3422.5,58000000
Chabahil,0,0,,North,14,Kathmandu,2738,38000000
Chabahil,0,0,3,South,10,Kathmandu,877.015625,11400000
Chabahil,5,4,3,South West,12,Kathmandu,1369,37000000
Chabahil,10,4,3,West,20,Kathmandu,1796.8125,35000000
Chabahil,0,3,3,East,25,Kathmandu,684.5,30000000
Chabahil,0,0,2,East,15,Kathmandu,3251.375,60000000
Chabahil,0,0,3,East,16,Kathmandu,3422.5,75000000
Chabahil,4,4,2,East,16,Kathmandu,0,50000000
Chabahil,0,0,,East,20,Kathmandu,1400,2000000
Chabahil,2,1,1,South,12,Kathmandu,1796.8125,18000000
Chabahil,0,0,,North,15,Kathmandu,300,1400000
Chabahil,0,0,,East,0,Kathmandu,1369,1500000
Chabahil,0,0,,West,15,Kathmandu,1000,2000000
Chabahil,1,1,4,West,16,Kathmandu,1369,100000
Chabahil,5,4,3,South West,12,Kathmandu,1369,37000000
Chabahil,10,4,3,West,20,Kathmandu,1796.8125,35000000
Chabahil,0,0,2,West,20,Kathmandu,12000,975000
Chabahil,14,4,,South,20,Kathmandu,11978.75,350000
Chamati,6,3,2.5,East,20,Kathmandu,1197.875,34000000
Chamati,4,2,3,South East,20,Kathmandu,877.015625,21500000
Chandol,4,4,,South East,20,Kathmandu,3251.375,112400000
Chandol,4,4,3,East,20,Kathmandu,3251.375,112500000
Chandol,0,0,,East,26,Kathmandu,3080.25,90000000
Chandol,5,4,2,North,12,Kathmandu,1369,35000000
Chandol,5,4,,East,15,Kathmandu,1967.9375,42500000
Chandol,4,5,3,East,16,Kathmandu,1369,33500000
Chandol,5,6,2.5,East,20,Kathmandu,3379.71875,80000000
Chandol,4,3,2,East,13.124,Kathmandu,1197.875,24500000
Chandol,0,0,,South East,20,Kathmandu,684.5,15000000
Chandol,4,4,,West,20,Kathmandu,1369,31500000
Chandol,4,3,2,East,13.124,Kathmandu,1197.875,24500000
Chandol,0,0,,South East,20,Kathmandu,684.5,15000000
Chandol,3,4,,North East,20,Kathmandu,1780,22500000
Chandragiri,6,3,3,East,10,Kathmandu,1711.25,22000000
Chandragiri,6,3,,West,10,Kathmandu,1711.25,26500000
Chandragiri,6,3,3,East,16,Kathmandu,1026.75,170
Chandragiri,7,4,2,West,14,Kathmandu,1454.5625,29500000
Chandragiri,0,0,,East,10,Kathmandu,898.40625,14000000
Chandragiri,0,0,,West,16,Kathmandu,1283.4375,11700000
Chandragiri,4,3,3,South,13,Kathmandu,855.625,12900000
Chandragiri,0,0,3,West,15,Kathmandu,1219.265625,21000000
Chandragiri,3,1,,South,13,Kathmandu,1026.75,9500000
Chandragiri,0,0,2,South East,20,Kathmandu,1946.546875,35000000
Chandragiri,0,0,3,West,15,Kathmandu,1219.265625,21000000
Chandragiri,0,0,,South,0,Kathmandu,150,600000
Chapali,5,4,3,East,13,Kathmandu,5476,150000
Chapali,3,3,2,South,20,Kathmandu,4877.0625,69000000
Chapali,4,0,,South,15,Kathmandu,1711.25,35500000
Chapali,5,4,3,North West,14,Kathmandu,1540.125,39900000
Chapali,7,8,4,South East,13,Kathmandu,1711.25,24000000
Chapali,5,6,3,South East,14,Kathmandu,4107,42500000
Chapali,7,6,3,East,13,Kathmandu,3165.8125,42000000
Chapali,5,5,3,East,15,Kathmandu,4107,68000000
Chapali,5,0,3,East,15,Kathmandu,4107,42500000
Chapali,4,4,,East,16,Kathmandu,5476,110000000
Chapali,4,4,2,South East,16,Kathmandu,4107,57500000
Chapali,5,5,3,North East,16,Kathmandu,5476,500000
Chappal Karkhana,10,7,4,South East,12,Kathmandu,3764.75,100000000
Chappal Karkhana,4,4,,South,16,Kathmandu,1026.75,35000000
Chappal Karkhana,7,4,3.5,North,12,Kathmandu,1839.59375,40000000
Chappal Karkhana,4,5,3,South West,13,Kathmandu,1026.75,32000000
Chhauni,0,0,,West,12,Kathmandu,4278.125,85000000
Chhauni,5,2,2.5,South East,8,Kathmandu,1582.90625,27000000
Chhauni,6,2,,East,13,Kathmandu,1026.75,27000000
Chhauni,0,0,,North,10,Kathmandu,342.25,55000
Chhauni,5,4,,South West,13,Kathmandu,2395.75,46000000
Chhauni,6,3,,North,11,Kathmandu,1304.828125,25000000
Chovar,3,4,2,East,0,Kathmandu,2395.75,60000
Chovar,3,3,2,North,20,Kathmandu,2053.5,65000
Chundevi,8,9,4,South East,14,Kathmandu,2053.5,72500000
Chundevi,6,6,,West,0,Kathmandu,6845,155000000
Chundevi,4,4,,East,20,Kathmandu,8898.5,150000000
Chundevi,5,0,,East,15,Kathmandu,8898.5,150000000
Chundevi,8,3,4,South West,14,Kathmandu,1369,31000000
Chundevi,8,3,4,South West,14,Kathmandu,1369,31000000
Dakshinkali,0,0,2,East,0,Kathmandu,1796.8125,30000000
Dallu,6,3,3,South,16,Kathmandu,1026.75,41000000
Dallu,0,0,2,South,13,Kathmandu,1369,45000000
Dallu,0,0,,West,0,Kathmandu,855.625,13500000
Dallu,0,0,3,West,13,Kathmandu,1625.6875,34000000
Dallu,0,0,3,West,22,Kathmandu,11208.6875,278375000
Dallu,7,3,3,South,14,Kathmandu,2481.3125,55000000
Dallu,0,0,,West,15,Kathmandu,150,550000
Dallu,8,4,3,West,20,Kathmandu,1155.09375,29000000
Dallu,15,5,4,North,20,Kathmandu,1026.75,24000000
Dhapasi,0,0,3,North,12,Kathmandu,1197.875,31000000
Dhapasi,6,7,3,East,13,Kathmandu,5476,135000000
Dhapasi,4,3,3,North East,13,Kathmandu,1112.3125,23000000
Dhapasi,0,0,,North West,20,Kathmandu,10952,176000000
Dhapasi,1,4,,South East,20,Kathmandu,2738,72500000
Dhapasi,4,3,3,East,12,Kathmandu,3422.5,61000000
Dhapasi,0,0,,West,0,Kathmandu,1540.125,23000000
Dhapasi,0,0,2.5,East,0,Kathmandu,1369,26000000
Dhapasi,5,3,2,West,13,Kathmandu,1026.75,21000000
Dhapasi,6,3,,South West,13,Kathmandu,1369,24500000
Dhapasi,8,5,,South East,13,Kathmandu,2994.6875,38500000
Dhapasi,5,6,,East,15,Kathmandu,10267.5,120000000
Dhapasi,5,3,3,East,14,Kathmandu,4877.0625,55000000
Dhapasi,6,6,3,South East,32,Kathmandu,2139.0625,37000000
Dhapasi,8,4,3,South,12,Kathmandu,2994.6875,40000000
Dhapasi,5,6,3,South East,22,Kathmandu,2738,65000000
Dhapasi,7,7,3,South East,20,Kathmandu,4107,69000000
Dhapasi,5,6,3,East,13,Kathmandu,1454.5625,25500000
Dhapasi,6,6,3,West,20,Kathmandu,2738,65000000
Dhapasi,5,5,3,South West,15,Kathmandu,5818.25,72000000
Dhapasi,5,5,3,South East,20,Kathmandu,4791.5,66000000
Dhapasi,4,4,3,North East,20,Kathmandu,1711.25,33500000
Dhapasi,5,5,,South,20,Kathmandu,2738,65000000
Dhapasi,6,4,3,West,32,Kathmandu,2224.625,35000000
Dhapasi,4,3,3,East,13,Kathmandu,1112.3125,17000000
Dhapasi,4,3,3,West,15,Kathmandu,2139.0625,26000000
Dhapasi,5,3,2,East,20,Kathmandu,5818.25,70000000
Dhapasi,0,0,,North West,20,Kathmandu,3422.5,200000
Dhapasi,0,0,4,East,25,Kathmandu,2053.5,70000
Dhapasi,5,5,3,South,22,Kathmandu,4107,69000000
Dhapasi,4,3,3,South East,20,Kathmandu,3422.5,60000
Dhapasi,4,4,2,East,15,Kathmandu,1711.25,35000000
Dhapasi,3,3,,South,20,Kathmandu,1369,25000000
Dhapasi,6,6,3,South West,20,Kathmandu,2738,45000000
Dhapasi,2,1,4,East,32,Kathmandu,968,15000
Dhapasi,3,4,2,North,20,Kathmandu,5476,70000000
Dhapasi,3,2,12,South West,0,Kathmandu,1481,60000
Dhapasi,0,0,,South East,20,Kathmandu,6160.5,60000
Dharmasthali,0,0,,West,10,Kathmandu,1454.5625,15500000
Dharmasthali,0,0,,South East,12,Kathmandu,855.625,13500000
Dharmasthali,0,0,,South East,12,Kathmandu,855.625,13500000
Dhumbarahi,10,7,4,North,13,Kathmandu,1882.375,55000000
Dhumbarahi,5,4,3,East,20,Kathmandu,2053.5,65000000
Dhumbarahi,0,0,,East,0,Kathmandu,2481.3125,51700000
Dhumbarahi,0,0,,West,16,Kathmandu,1197.875,23000000
Dhumbarahi,0,0,,East,13,Kathmandu,1112.3125,22500000
Dhumbarahi,0,0,,South,10,Kathmandu,2502.703125,65000000
Dhumbarahi,10,10,4,East,12,Kathmandu,2395.75,45000000
Dhumbarahi,7,7,3,East,13,Kathmandu,2738,62000000
Dhumbarahi,0,0,,East,10,Kathmandu,941.1875,19000000
Dhumbarahi,10,0,,South,10,Kathmandu,2395.75,38000000
Dhumbarahi,0,0,2,West,20,Kathmandu,1796.8125,55000000
Dhumbarahi,2,1,,West,0,Kathmandu,1454.5625,20000
Dhumbarahi,0,4,2,East,18,Kathmandu,3764.75,75000000
Dhumbarahi,4,4,,East,20,Kathmandu,17797,300000000
Dhumbarahi,5,7,2,East,14,Kathmandu,4107,70000000
Dhumbarahi,5,5,,South,12,Kathmandu,2395.75,45000000
Dhumbarahi,10,0,,South,10,Kathmandu,2395.75,38000000
Dhumbarahi,0,0,2,West,20,Kathmandu,1796.8125,55000000
Dhungedhara,0,0,,East,0,Kathmandu,1882.375,55000000
Dhungedhara,5,5,3,East,14,Kathmandu,1026.75,24000000
Dhungedhara,0,0,3,South,12,Kathmandu,1369,23000000
Dhungedhara,2,1,4,South,14,Kathmandu,7187.25,17000
Dhungedhara,7,4,,East,26,Kathmandu,7871.75,140000000
Dhungedhara,7,4,,West,12,Kathmandu,1283.4375,24500000
Dhungedhara,0,0,,South East,0,Kathmandu,250,630000
Dillibazar,0,0,,East,0,Kathmandu,1369,58500000
Dillibazar,8,4,4,West,13.5,Kathmandu,1754.03125,42500000
Dillibazar,4,4,5,East,14,Kathmandu,910,40000000
Dillibazar,0,0,2,East,13,Kathmandu,1369,34000000
Dillibazar,20,6,6,East,20,Kathmandu,1283.4375,56000000
Dillibazar,0,0,,North,26,Kathmandu,1026.75,1000000
Durbar Marg,0,0,,East,20,Kathmandu,1369,250000000
Durbar Marg,0,1,,East,82.025,Kathmandu,500,850000
Durbar Marg,0,0,,North,11,Kathmandu,855.625,50000
Durbar Marg,2,2,3,North East,13,Kathmandu,1100,110000
Ekatabasti,7,5,3,South West,13,Kathmandu,1369,29900000
Ekatabasti,7,7,3,South East,13,Kathmandu,1369,29900000
Ekatabasti,5,5,3,East,13,Kathmandu,2139.0625,36000000
Ekatabasti,7,0,3,East,13,Kathmandu,1796.8125,27500000
Ekatabasti,7,0,3,East,13,Kathmandu,1796.8125,27500000
Gairidhara,5,7,4,East,15,Kathmandu,1711.25,53500000
Gairidhara,4,5,3,East,14,Kathmandu,1711.25,55000000
Gairidhara,18,5,2,North East,13,Kathmandu,10952,250000
Gairigaun,16,10,4,South,8,Kathmandu,3080.25,80000000
Gaurighat,0,0,2.5,East,13,Kathmandu,1967.9375,45000000
Gaurighat,8,3,3,East,12,Kathmandu,1026.75,25000000
Gaurighat,0,4,3,South East,22,Kathmandu,2053.5,40000000
Gaushala,6,7,,South East,20,Kathmandu,1711.25,45000000
Gaushala,0,8,8,North West,22,Kathmandu,1048.140625,260312500
Gaushala,5,5,,North,18,Kathmandu,1369,38500000
Gaushala,0,0,2,East,5,Kathmandu,1026.75,11000000
Gaushala,0,0,,South,12,Kathmandu,3721.96875,80000000
Gaushala,0,0,,West,12,Kathmandu,5476,55000
Gaushala,0,0,,South,12,Kathmandu,3721.96875,80000000
Gaushala,0,0,,North,0,Kathmandu,250,2000000
Ghattekulo,8,4,3,East,14,Kathmandu,4877.0625,100000000
Ghattekulo,8,9,4,South,13,Kathmandu,4620.375,100000000
Gokarneshwor,3,3,,South,12,Kathmandu,855.625,14300000
Gokarneshwor,11,3,3,South East,12,Kathmandu,1711.25,26000000
Gokarneshwor,0,0,,West,0,Kathmandu,1026.75,8500000
Gokarneshwor,0,0,,East,0,Kathmandu,1369,35000000
Gokarneshwor,3,1,1,South,14,Kathmandu,1369,13000000
Gokarneshwor,2,2,1.5,South East,12,Kathmandu,1112.3125,10500000
Gokarneshwor,4,3,,East,12,Kathmandu,1582.90625,35000
Gokarneshwor,3,3,,West,17,Kathmandu,1369,17000
Gokarneshwor,0,0,,North,0,Kathmandu,200,750000
Goldhunga,8,4,4,West,10,Kathmandu,1711.25,29900000
Goldhunga,9,3,3,East,13,Kathmandu,1197.875,17800000
Goldhunga,0,0,,West,0,Kathmandu,1026.75,18500000
Goldhunga,2,2,,East,0,Kathmandu,941.1875,9000000
Goldhunga,0,0,,North East,10,Kathmandu,1369,19500000
Goldhunga,0,0,,North East,13,Kathmandu,877.015625,15000000
Goldhunga,6,3,2.5,South East,10,Kathmandu,1026.75,16500000
Goldhunga,0,0,,North,15,Kathmandu,10,25000000
Goldhunga,0,0,4,North East,10,Kathmandu,1026.75,18000000
Goldhunga,3,1,1,West,10,Kathmandu,1112.3125,6500000
Goldhunga,5,2,,North West,13,Kathmandu,1240.65625,15500000
Goldhunga,0,0,,North,15,Kathmandu,10,25000000
Goldhunga,0,0,4,North East,10,Kathmandu,1026.75,1800000020
Goldhunga,3,1,1,West,10,Kathmandu,1112.3125,6500000
Golfutar,3,4,3,East,26,Kathmandu,1026.75,23000000
Golfutar,0,0,2,East,13,Kathmandu,2053.5,31000000
Golfutar,10,0,,South,14,Kathmandu,1197.875,21500000
Golfutar,4,5,3,North,13,Kathmandu,2139.0625,40000000
Golfutar,6,6,3,East,13,Kathmandu,6502.75,100000000
Golfutar,4,4,3,South East,20,Kathmandu,2139.0625,43000000
Golfutar,5,5,,West,14,Kathmandu,1796.8125,33000000
Golfutar,5,5,3,North,33,Kathmandu,1197.875,23000000
Golfutar,6,3,2,East,20,Kathmandu,6673.875,110000000
Golfutar,6,6,3,East,13,Kathmandu,6502.75,102500000
Golfutar,5,6,3,South,20,Kathmandu,1369,37000000
Golfutar,5,5,3,South,20,Kathmandu,1369,37000000
Golfutar,6,6,3,East,13,Kathmandu,6502.75,102500000
Golfutar,6,6,3,East,15,Kathmandu,2053.5,45000000
Golfutar,6,7,3,East,15,Kathmandu,2053.5,45000000
Golfutar,6,6,3,East,13,Kathmandu,6502.75,100000000
Golfutar,4,5,3,East,15,Kathmandu,3080.25,47500000
Golfutar,4,5,3,West,30,Kathmandu,2395.75,36000000
Golfutar,6,4,3,East,13,Kathmandu,1026.75,18000000
Golfutar,6,6,3,East,20,Kathmandu,3422.5,56000000
Golfutar,5,3,2.5,South West,15,Kathmandu,1369,29000000
